TOKEN	TOPIC_NUM	POST_NUM	SENT_NUM	IS_ANSWER	HEAD	NER	COREFERENCE_CLUSTER	
постоянно	5	49	4	0	нельзя	0	0	
нельзя	5	49	4	0	гипертоник	0	0	
его	5	49	4	0	нельзя	0	0	
рустем	5	50	0	1	рустем	0	0	
сказал(а	5	50	0	1	рустем	0	0	
8	5	50	0	1	дп	0	0	
май	5	50	0	1	8	0	0	
2021	5	50	0	1	8	0	0	
07:05	5	50	0	1	8	0	0	
дп	5	50	0	1	дп	0	0	
ибупрофен	5	50	0	1	помогает	0	0	
нурофен	5	50	0	1	ибупрофен	0	0	
в	5	50	0	1	формах	0	0	
разных	5	50	0	1	формах	0	0	
формах	5	50	0	1	нурофен	0	0	
не	5	50	0	1	помогает	0	0	
помогает	5	50	0	1	помогает	0	0	
комбинированные	5	50	1	0	препараты	0	0	
препараты	5	50	1	0	сказали	0	0	
сказали	5	50	1	0	сказали	0	0	
убрать	5	50	1	0	сказали	0	0	
из	5	50	1	0	абузуса	0	0	
за	5	50	1	0	абузуса	0	0	
абузуса	5	50	1	0	убрать	0	0	
и	5	50	1	0	нпвс	0	0	
вообще	5	50	1	0	нпвс	0	0	
нпвс	5	50	1	0	стараться	0	0	
стараться	5	50	1	0	убрать	0	0	
не	5	50	1	0	давать	0	0	
давать	5	50	1	0	стараться	0	0	
немного	5	50	2	0	помогают	0	0	
помогают	5	50	2	0	помогают	0	0	
налгезин	5	50	2	0	помогают	0	0	
анальгин	5	50	2	0	налгезин	0	0	
кетопрофен	5	50	2	0	налгезин	0	0	
их	5	50	3	0	даю	0	0	
и	5	50	3	0	даю	0	0	
даю	5	50	3	0	даю	0	0	
попеременно	5	50	3	0	короткими	0	0	
короткими	5	50	3	0	курсами	0	0	
курсами	5	50	3	0	даю	0	0	
но	5	50	4	0	выход	0	0	
это	5	50	4	0	выход	0	0	
тоже	5	50	4	0	выход	0	0	
не	5	50	4	0	выход	0	0	
выход	5	50	4	0	выход	0	0	
неврологи	5	50	5	0	говорят	0	0	
говорят	5	50	5	0	говорят	0	0	
что	5	50	5	0	вызывает	0	0	
прием	5	50	5	0	вызывает	0	0	
этих	5	50	5	0	лекарств	0	0	
лекарств	5	50	5	0	прием	0	0	
сам	5	50	5	0	вызывает	0	0	
вызывает	5	50	5	0	говорят	0	0	
боли	5	50	5	0	вызывает	0	0	
тиапридал	5	50	6	0	начал	0	0	
начал	5	50	6	0	начал	0	0	
давать	5	50	6	0	начал	0	0	
три	5	50	6	0	раза	0	0	
раза	5	50	6	0	давать	0	0	
в	5	50	6	0	день	0	0	
день	5	50	6	0	раза	0	0	
по	5	50	6	0	мг	0	0	
50	5	50	6	0	мг	0	0	
мг	5	50	6	0	давать	0	0	
особого	5	50	6	0	эффекта	0	0	
эффекта	5	50	6	0	вижу	0	0	
я	5	50	6	0	вижу	0	0	
не	5	50	6	0	вижу	0	0	
вижу	5	50	6	0	начал	0	0	
осложняется	5	50	7	0	осложняется	0	0	
тем	5	50	7	0	осложняется	0	0	
что	5	50	7	0	мамы	0	0	
у	5	50	7	0	мамы	0	0	
мамы	5	50	7	0	тем	0	0	
деменция	5	50	7	0	мамы	0	0	
и	5	50	7	0	всегла	0	0	
она	5	50	7	0	всегла	0	0	
не	5	50	7	0	всегла	0	0	
всегла	5	50	7	0	может	0	0	
может	5	50	7	0	осложняется	0	0	
точно	5	50	7	0	описать	0	0	
описать	5	50	7	0	может	0	0	
силу	5	50	7	0	описать	0	0	
и	5	50	7	0	характер	0	0	
характер	5	50	7	0	силу	0	0	
боли	5	50	7	0	характер	0	0	
в	5	50	8	0	случае	0	0	
данном	5	50	8	0	случае	0	0	
случае	5	50	8	0	видятся	0	0	
любые	5	50	8	0	нпвс	0	0	
комбинированные	5	50	8	0	нпвс	0	0	
нпвс	5	50	8	0	видятся	0	0	
кофеин	5	50	8	0	нпвс	0	0	
кодеин	5	50	8	0	кофеин	0	0	
аск	5	50	8	0	кофеин	0	0	
парацетамол	5	50	8	0	кофеин	0	0	
прочие	5	50	8	0	парацетамол	0	0	
мне	5	50	8	0	видятся	0	0	
видятся	5	50	8	0	видятся	0	0	
неэффективными	5	50	8	0	видятся	0	0	
либо	5	50	8	0	лучше	0	0	
если	5	50	8	0	есть	0	0	
хоть	5	50	8	0	есть	0	0	
какая	5	50	8	0	эффективность	0	0	
эффективность	5	50	8	0	есть	0	0	
есть	5	50	8	0	лучше	0	0	
то	5	50	8	0	лучше	0	0	
долго	5	50	8	0	лучше	0	0	
лучше	5	50	8	0	видятся	0	0	
не	5	50	8	0	применять	0	0	
применять	5	50	8	0	лучше	0	0	
в	5	50	8	0	зависимости	0	0	
зависимости	5	50	8	0	применять	0	0	
от	5	50	8	0	препарата	0	0	
препарата	5	50	8	0	зависимости	0	0	
какие	5	50	8	0	дней	0	0	
то	5	50	8	0	дней	0	0	
до	5	50	8	0	дней	0	0	
60	5	50	8	0	дней	0	0	
дней	5	50	8	0	лучше	0	0	
какие	5	50	8	0	лучше	0	0	
то	5	50	8	0	лучше	0	0	
до	5	50	8	0	дней	0	0	
30	5	50	8	0	дней	0	0	
дней	5	50	8	0	лучше	0	0	
можно	5	50	9	0	можно	0	0	
перетерпеть	5	50	9	0	можно	0	0	
в	5	50	9	0	случае	0	0	
таком	5	50	9	0	случае	0	0	
случае	5	50	9	0	перетерпеть	0	0	
пока	5	50	9	0	пройдет	0	0	
толер	5	50	9	0	пройдет	0	0	
на	5	50	9	0	прегабалин	0	0	
прегабалин	5	50	9	0	пройдет	0	0	
не	5	50	9	0	пройдет	0	0	
пройдет	5	50	9	0	случае	0	0	
тиаприд	5	50	10	0	может	0	0	
может	5	50	10	0	может	0	0	
показывать	5	50	10	0	может	0	0	
эффективность	5	50	10	0	показывать	0	0	
на	5	50	10	0	дозировках	0	0	
дозировках	5	50	10	0	показывать	0	0	
200	5	50	10	0	мг	0	0	
300	5	50	10	0	мг	0	0	
мг	5	50	10	0	дозировках	0	0	
нужно	5	50	11	0	нужно	0	0	
осторожно	5	50	11	0	смотреть	0	0	
смотреть	5	50	11	0	нужно	0	0	
по	5	50	11	0	терпимости	0	0	
мере	5	50	11	0	по	0	0	
терпимости	5	50	11	0	смотреть	0	0	
vladimir88	5	51	0	1	"			
"	0	0						
сказал(а	5	51	0	1	сказал(а	0	0	
8	5	51	0	1	пп	0	0	
май	5	51	0	1	8	0	0	
2021	5	51	0	1	8	0	0	
2:15	5	51	0	1	8	0	0	
пп	5	51	0	1	видятся	0	0	
в	5	51	0	1	случае	0	0	
данном	5	51	0	1	случае	0	0	
случае	5	51	0	1	пп	0	0	
любые	5	51	0	1	нпвс	0	0	
комбинированные	5	51	0	1	нпвс	0	0	
нпвс	5	51	0	1	видятся	0	0	
кофеин	5	51	0	1	нпвс	0	0	
кодеин	5	51	0	1	кофеин	0	0	
аск	5	51	0	1	кофеин	0	0	
парацетамол	5	51	0	1	кофеин	0	0	
прочие	5	51	0	1	парацетамол	0	0	
мне	5	51	0	1	видятся	0	0	
видятся	5	51	0	1	видятся	0	0	
неэффективными	5	51	0	1	видятся	0	0	
либо	5	51	0	1	лучше	0	0	
если	5	51	0	1	есть	0	0	
хоть	5	51	0	1	есть	0	0	
какая	5	51	0	1	эффективность	0	0	
эффективность	5	51	0	1	есть	0	0	
есть	5	51	0	1	лучше	0	0	
то	5	51	0	1	лучше	0	0	
долго	5	51	0	1	лучше	0	0	
лучше	5	51	0	1	видятся	0	0	
не	5	51	0	1	применять	0	0	
применять	5	51	0	1	лучше	0	0	
в	5	51	0	1	зависимости	0	0	
зависимости	5	51	0	1	применять	0	0	
от	5	51	0	1	препарата	0	0	
препарата	5	51	0	1	зависимости	0	0	
какие	5	51	0	1	дней	0	0	
то	5	51	0	1	дней	0	0	
до	5	51	0	1	дней	0	0	
60	5	51	0	1	дней	0	0	
дней	5	51	0	1	лучше	0	0	
какие	5	51	0	1	лучше	0	0	
то	5	51	0	1	лучше	0	0	
до	5	51	0	1	дней	0	0	
30	5	51	0	1	дней	0	0	
дней	5	51	0	1	лучше	0	0	
можно	5	51	1	0	можно	0	0	
перетерпеть	5	51	1	0	можно	0	0	
в	5	51	1	0	случае	0	0	
таком	5	51	1	0	случае	0	0	
случае	5	51	1	0	перетерпеть	0	0	
пока	5	51	1	0	пройдет	0	0	
толер	5	51	1	0	пройдет	0	0	
на	5	51	1	0	прегабалин	0	0	
прегабалин	5	51	1	0	пройдет	0	0	
не	5	51	1	0	пройдет	0	0	
пройдет	5	51	1	0	случае	0	0	
тиаприд	5	51	2	0	может	0	0	
может	5	51	2	0	может	0	0	
показывать	5	51	2	0	может	0	0	
эффективность	5	51	2	0	показывать	0	0	
на	5	51	2	0	дозировках	0	0	
дозировках	5	51	2	0	показывать	0	0	
200	5	51	2	0	мг	0	0	
300	5	51	2	0	мг	0	0	
мг	5	51	2	0	дозировках	0	0	
нужно	5	51	3	0	нужно	0	0	
осторожно	5	51	3	0	смотреть	0	0	
смотреть	5	51	3	0	нужно	0	0	
по	5	51	3	0	терпимости	0	0	
мере	5	51	3	0	по	0	0	
терпимости	5	51	3	0	смотреть	0	0	
спасибо	5	51	4	0	спасибо	0	0	
пока	5	51	5	0	вышли	0	0	
вышли	5	51	5	0	вышли	0	0	
на	5	51	5	0	мг	0	0	
150	5	51	5	0	мг	0	0	
мг	5	51	5	0	вышли	0	0	
в	5	51	5	0	день	0	0	
день	5	51	5	0	вышли	0	0	
буду	5	51	5	0	наблюдать	0	0	
наблюдать	5	51	5	0	вышли	0	0	
обсуждаем	6	0	0	0	обсуждаем	0	0	
препарат	6	0	0	0	обсуждаем	0	0	
сероквель	6	0	0	0	препарат	0	0	
кветиапин	6	0	0	0	сероквель	0	0	
повышает	6	1	0	0	повышает	0	0	
ли	6	1	0	0	повышает	0	0	
сероквель	6	1	0	0	повышает	0	0	
уровень	6	1	0	0	повышает	0	0	
пролактина	6	1	0	0	уровень	0	0	
в	6	1	0	0	крови	0	0	
крови	6	1	0	0	пролактина	0	0	
есть	6	1	1	0	есть	0	0	
ли	6	1	1	0	есть	0	0	
после	6	1	1	0	него	0	0	
него	6	1	1	0	есть	0	0	
акатизия	6	1	1	0	есть	0	0	
тремор?в	6	1	1	0	акатизия	0	0	
основном	6	1	1	0	встречаются	0	0	
какие	6	1	1	0	побочные	0	0	
побочные	6	1	1	0	встречаются	0	0	
встречаются	6	1	1	0	есть	0	0	
при	6	1	1	0	прееме	0	0	
прееме	6	1	1	0	встречаются	0	0	
сероквеля	6	1	1	0	прееме	0	0	
на	6	2	0	0	уровень	0	0	
уровень	6	2	0	0	влияет	0	0	
пролактина	6	2	0	0	уровень	0	0	
сероквель	6	2	0	0	влияет	0	0	
практически	6	2	0	0	не	0	0	
не	6	2	0	0	влияет	0	0	
влияет	6	2	0	0	влияет	0	0	
экстрапирамидные	6	2	1	0	осложнения	0	0	
осложнения	6	2	1	0	бывают	0	0	
также	6	2	1	0	бывают	0	0	
бывают	6	2	1	0	бывают	0	0	
редко	6	2	1	0	бывают	0	0	
этот	6	2	2	0	препарат	0	0	
препарат	6	2	2	0	отличается	0	0	
отличается	6	2	2	0	отличается	0	0	
хорошей	6	2	2	0	переносимостью	0	0	
переносимостью	6	2	2	0	отличается	0	0	
лечит	6	3	0	0	лечит	0	0	
ли	6	3	0	0	лечит	0	0	
сероквель	6	3	0	0	лечит	0	0	
негативную	6	3	0	0	симптоматику	0	0	
симптоматику	6	3	0	0	лечит	0	0	
нужно	6	4	0	0	нужно	0	0	
отметить	6	4	0	0	нужно	0	0	
что	6	4	0	0	снижает	0	0	
к	6	4	0	0	сожалению	0	0	
сожалению	6	4	0	0	снижает	0	0	
сероквель	6	4	0	0	снижает	0	0	
сильно	6	4	0	0	снижает	0	0	
снижает	6	4	0	0	отметить	0	0	
артериальное	6	4	0	0	давление	0	0	
давление	6	4	0	0	снижает	0	0	
и	6	4	0	0	гипотоникам	0	0	
гипотоникам	6	4	0	0	давление	0	0	
ад	6	4	0	0	гипотоникам	0	0	
90/60	6	4	0	0	ад	0	0	
он	6	4	0	0	рекомендуется	0	0	
по	6	4	0	0	рекомендуется	0	0	
крайней	6	4	0	0	по	0	0	
мере	6	4	0	0	по	0	0	
не	6	4	0	0	рекомендуется	0	0	
рекомендуется	6	4	0	0	снижает	0	0	
при	6	4	0	0	применении	0	0	
применении	6	4	0	0	рекомендуется	0	0	
с	6	4	0	0	антидепрессантами	0	0	
антидепрессантами	6	4	0	0	применении	0	0	
тца	6	4	0	0	антидепрессантами	0	0	
сиозсин	6	4	0	0	тца	0	0	
вызывает	6	4	0	0	нужно	0	0	
выраженную	6	4	0	0	тахикардию	0	0	
тахикардию	6	4	0	0	вызывает	0	0	
в	6	4	0	0	целом	0	0	
целом	6	4	0	0	тахикардию	0	0	
достаточно	6	4	0	0	неплохой	0	0	
неплохой	6	4	0	0	атипичный	0	0	
атипичный	6	4	0	0	нейролептик	0	0	
нейролептик	6	4	0	0	нейролептик	0	0	
easy	6	5	0	1	"			
"	0	0						
сказал(а	6	5	0	1	сказал(а	0	0	
нужно	6	5	0	1	нужно	0	0	
отметить	6	5	0	1	нужно	0	0	
что	6	5	0	1	отметить	0	0	
к	6	5	0	1	сожалению	0	0	
сожалению	6	5	0	1	отметить	0	0	
сероквель	6	5	0	1	сожалению	0	0	
сильно	6	5	0	1	снижает	0	0	
снижает	6	5	0	1	нужно	0	0	
всем	7	0	0	0	день	0	0	
добрый	7	0	0	0	день	0	0	
день	7	0	0	0	день	0	0	
бабушка	7	0	1	0	поджелудочной	0	0	
70	7	0	1	0	лет	0	0	
лет	7	0	1	0	бабушка	0	0	
рак	7	0	1	0	бабушка	0	0	
головки	7	0	1	0	рак	0	0	
поджелудочной	7	0	1	0	поджелудочной	0	0	
неоперабельный	7	0	1	0	поджелудочной	0	0	
из	7	0	1	0	размера	0	0	
за	7	0	1	0	размера	0	0	
большого	7	0	1	0	размера	0	0	
размера	7	0	1	0	неоперабельный	0	0	
опухоли	7	0	1	0	размера	0	0	
сегодня	7	0	2	0	начался	0	0	
начался	7	0	2	0	начался	0	0	
1	7	0	2	0	курс	0	0	
курс	7	0	2	0	начался	0	0	
хт	7	0	2	0	курс	0	0	
бабушка	7	0	3	0	ходила	0	0	
на	7	0	3	0	стационар	0	0	
дневной	7	0	3	0	стационар	0	0	
стационар	7	0	3	0	ходила	0	0	
ходила	7	0	3	0	ходила	0	0	
одна	7	0	3	0	ходила	0	0	
меня	7	0	3	0	пустили	0	0	
не	7	0	3	0	пустили	0	0	
пустили	7	0	3	0	ходила	0	0	
по	7	0	3	0	словам	0	0	
ее	7	0	3	0	словам	0	0	
словам	7	0	3	0	капали	0	0	
капали	7	0	3	0	ходила	0	0	
2	7	0	3	0	капельницы	0	0	
капельницы	7	0	3	0	капали	0	0	
в	7	0	4	0	протоколе	0	0	
протоколе	7	0	4	0	видела	0	0	
я	7	0	4	0	видела	0	0	
видела	7	0	4	0	видела	0	0	
только	7	0	4	0	гемцитабин	0	0	
гемцитабин	7	0	4	0	видела	0	0	
в	7	0	5	0	1	0	0	
1	7	0	5	0	день	0	0	
8	7	0	5	0	,	0	0	
15	7	0	5	0	,	0	0	
день	7	0	5	0	день	0	0	
потом	7	0	5	0	дней	0	0	
28	7	0	5	0	дней	0	0	
дней	7	0	5	0	день	0	0	
перерыв	7	0	5	0	день	0	0	
что	7	0	6	0	может	0	0	
может	7	0	6	0	может	0	0	
быть	7	0	6	0	вторым	0	0	
вторым	7	0	6	0	может	0	0	
просила	7	0	7	0	просила	0	0	
спросить	7	0	7	0	просила	0	0	
ее	7	0	7	0	дозировку	0	0	
дозировку	7	0	7	0	спросить	0	0	
не	7	0	7	0	сказали	0	0	
сказали	7	0	7	0	просила	0	0	
тк	7	0	7	0	сказали	0	0	
была	7	0	7	0	занята	0	0	
занята	7	0	7	0	просила	0	0	
м	7	0	7	0	занята	0	0	
с	7	0	7	0	занята	0	0	
завтра	7	0	8	0	идём	0	0	
идём	7	0	8	0	идём	0	0	
снова	7	0	8	0	идём	0	0	
в	7	0	8	0	онкологию	0	0	
онкологию	7	0	8	0	идём	0	0	
чтобы	7	0	8	0	посмотрела	0	0	
врач	7	0	8	0	посмотрела	0	0	
посмотрела	7	0	8	0	идём	0	0	
на	7	0	8	0	состояние	0	0	
состояние	7	0	8	0	посмотрела	0	0	
после	7	0	8	0	введения	0	0	
первого	7	0	8	0	введения	0	0	
введения	7	0	8	0	посмотрела	0	0	
хт	7	0	8	0	введения	0	0	
надеюсь	7	0	8	0	идём	0	0	
там	7	0	8	0	надеюсь	0	0	
сама	7	0	8	0	надеюсь	0	0	
и	7	0	8	0	спрошу	0	0	
спрошу	7	0	8	0	идём	0	0	
мы	7	0	9	0	вынесет	0	0	
из	7	0	9	0	области	0	0	
области	7	0	9	0	мы	0	0	
в	7	0	9	0	городе	0	0	
городе	7	0	9	0	мы	0	0	
один	7	0	9	0	онколиспансер	0	0	
онколиспансер	7	0	9	0	городе	0	0	
областной	7	0	9	0	онколиспансер	0	0	
ехать	7	0	9	0	вынесет	0	0	
в	7	0	9	0	столицу	0	0	
столицу	7	0	9	0	ехать	0	0	
не	7	0	9	0	вариант	0	0	
вариант	7	0	9	0	ехать	0	0	
не	7	0	9	0	вынесет	0	0	
вынесет	7	0	9	0	вынесет	0	0	
такой	7	0	9	0	поездки	0	0	
поездки	7	0	9	0	вынесет	0	0	
да	7	0	9	0	капают	0	0	
и	7	0	9	0	да	0	0	
капают	7	0	9	0	вынесет	0	0	
все	7	0	9	0	капают	0	0	
равно	7	0	9	0	все	0	0	
всем	7	0	9	0	капают	0	0	
по	7	0	9	0	схемам	0	0	
одним	7	0	9	0	схемам	0	0	
схемам	7	0	9	0	капают	0	0	
а	7	0	9	0	светит	0	0	
операция	7	0	9	0	светит	0	0	
пока	7	0	9	0	светит	0	0	
что	7	0	9	0	пока	0	0	
не	7	0	9	0	светит	0	0	
светит	7	0	9	0	вынесет	0	0	
в	7	0	10	0	целом	0	0	
целом	7	0	10	0	чувствует	0	0	
чувствует	7	0	10	0	чувствует	0	0	
себя	7	0	10	0	чувствует	0	0	
нормально	7	0	10	0	чувствует	0	0	
есть	7	0	10	0	чувствует	0	0	
боли	7	0	10	0	есть	0	0	
в	7	0	10	0	районе	0	0	
районе	7	0	10	0	боли	0	0	
эпигастрия	7	0	10	0	районе	0	0	
но	7	0	10	0	спасается	0	0	
спасается	7	0	10	0	чувствует	0	0	
спазмолитиками	7	0	10	0	спасается	0	0	
метастаз	7	0	11	0	нет	0	0	
в	7	0	11	0	тазу	0	0	
легких	7	0	11	0	тазу	0	0	
и	7	0	11	0	малом	0	0	
малом	7	0	11	0	легких	0	0	
тазу	7	0	11	0	нет	0	0	
нет	7	0	11	0	нет	0	0	
в	7	0	11	0	полости	0	0	
брюшной	7	0	11	0	полости	0	0	
полости	7	0	11	0	нет	0	0	
тоже	7	0	11	0	полости	0	0	
из	7	0	11	0	асцит	0	0	
серьёзного	7	0	11	0	асцит	0	0	
умеренный	7	0	11	0	асцит	0	0	
асцит	7	0	11	0	нет	0	0	
который	7	0	11	0	беспокоит	0	0	
никак	7	0	11	0	не	0	0	
не	7	0	11	0	беспокоит	0	0	
беспокоит	7	0	11	0	асцит	0	0	
врач	7	0	11	0	сказал	0	0	
сказал	7	0	11	0	нет	0	0	
пока	7	0	11	0	трогаем	0	0	
не	7	0	11	0	трогаем	0	0	
трогаем	7	0	11	0	сказал	0	0	
смотрим	7	0	11	0	трогаем	0	0	
как	7	0	11	0	смотрим	0	0	
будет	7	0	11	0	как	0	0	
после	7	0	11	0	хт	0	0	
хт	7	0	11	0	смотрим	0	0	
также	7	0	12	0	химией	0	0	
перед	7	0	12	0	химией	0	0	
химией	7	0	12	0	помог	0	0	
был	7	0	12	0	химией	0	0	
