TOKEN	TOPIC_NUM	POST_NUM	SENT_NUM	TOKEN_NUM	IS_ANSWER	HEAD	NER	COREFERENCE_CLUSTER	
головы	5	43	0	1589	1	попробуйте	0	0	
спасибо	5	43	1	1590	1	спасибо	0	0	
а	5	43	2	1591	1	дозировки	0	0	
какие	5	43	2	1592	1	дозировки	0	0	
дозировки	5	43	2	1593	1	дозировки	0	0	
невролог	5	43	3	1594	1	говорила	0	0	
говорила	5	43	3	1595	1	говорила	0	0	
что	5	43	3	1596	1	можно	0	0	
можно	5	43	3	1597	1	говорила	0	0	
и	5	43	3	1598	1	тиаррид	0	0	
тиаррид	5	43	3	1599	1	можно	0	0	
и	5	43	3	1600	1	кветиапин	0	0	
кветиапин	5	43	3	1601	1	тиаррид	0	0	
добавить	5	43	3	1602	1	можно	0	0	
к	5	43	3	1603	1	лирике	0	0	
лирике	5	43	3	1604	1	добавить	0	0	
в	5	43	3	1605	1	дозировках	0	0	
небольших	5	43	3	1606	1	дозировках	0	0	
дозировках	5	43	3	1607	1	добавить	0	0	
с	5	43	4	1608	1	лирики	0	0	
лирики	5	43	4	1609	1	сошли	0	0	
пока	5	43	4	1610	1	сошли	0	0	
сошли	5	43	4	1611	1	сошли	0	0	
лесенкой	5	43	4	1612	1	сошли	0	0	
уже	5	43	5	1613	1	месяц	0	0	
месяц	5	43	5	1614	1	хочу	0	0	
без	5	43	5	1615	1	нее	0	0	
нее	5	43	5	1616	1	месяц	0	0	
хочу	5	43	5	1617	1	хочу	0	0	
снять	5	43	5	1618	1	хочу	0	0	
толер	5	43	5	1619	1	снять	0	0	
пила	5	43	6	1620	1	пила	0	0	
сейзар	5	43	6	1621	1	пила	0	0	
ламотриджин	5	43	6	1622	1	сейзар	0	0	
настроение	5	43	6	1623	1	улучшил	0	0	
улучшил	5	43	6	1624	1	пила	0	0	
боли	5	43	6	1625	1	убрал	0	0	
не	5	43	6	1626	1	убрал	0	0	
убрал	5	43	6	1627	1	пила	0	0	
или	5	43	6	1628	1	снизил	0	0	
незначительно	5	43	6	1629	1	снизил	0	0	
снизил	5	43	6	1630	1	пила	0	0	
рустем	5	44	0	1631	1	рустем	0	0	
сказал(а	5	44	0	1632	1	рустем	0	0	
7	5	44	0	1633	1	дп	0	0	
май	5	44	0	1634	1	7	0	0	
2021	5	44	0	1635	1	7	0	0	
09:30	5	44	0	1636	1	7	0	0	
дп	5	44	0	1637	1	дп	0	0	
спасибо	5	44	0	1638	1	дп	0	0	
а	5	44	1	1639	1	дозировки	0	0	
какие	5	44	1	1640	1	дозировки	0	0	
дозировки	5	44	1	1641	1	дозировки	0	0	
невролог	5	44	2	1642	1	говорила	0	0	
говорила	5	44	2	1643	1	говорила	0	0	
что	5	44	2	1644	1	можно	0	0	
можно	5	44	2	1645	1	говорила	0	0	
и	5	44	2	1646	1	тиаррид	0	0	
тиаррид	5	44	2	1647	1	можно	0	0	
и	5	44	2	1648	1	кветиапин	0	0	
кветиапин	5	44	2	1649	1	тиаррид	0	0	
добавить	5	44	2	1650	1	можно	0	0	
к	5	44	2	1651	1	лирике	0	0	
лирике	5	44	2	1652	1	добавить	0	0	
в	5	44	2	1653	1	дозировках	0	0	
небольших	5	44	2	1654	1	дозировках	0	0	
дозировках	5	44	2	1655	1	добавить	0	0	
с	5	44	3	1656	1	лирики	0	0	
лирики	5	44	3	1657	1	сошли	0	0	
пока	5	44	3	1658	1	сошли	0	0	
сошли	5	44	3	1659	1	сошли	0	0	
лесенкой	5	44	3	1660	1	сошли	0	0	
уже	5	44	4	1661	1	месяц	0	0	
месяц	5	44	4	1662	1	хочу	0	0	
без	5	44	4	1663	1	нее	0	0	
нее	5	44	4	1664	1	месяц	0	0	
хочу	5	44	4	1665	1	хочу	0	0	
снять	5	44	4	1666	1	хочу	0	0	
толер	5	44	4	1667	1	снять	0	0	
пила	5	44	5	1668	1	пила	0	0	
сейзар	5	44	5	1669	1	пила	0	0	
ламотриджин	5	44	5	1670	1	сейзар	0	0	
настроение	5	44	5	1671	1	улучшил	0	0	
улучшил	5	44	5	1672	1	пила	0	0	
боли	5	44	5	1673	1	убрал	0	0	
не	5	44	5	1674	1	убрал	0	0	
убрал	5	44	5	1675	1	пила	0	0	
или	5	44	5	1676	1	снизил	0	0	
незначительно	5	44	5	1677	1	снизил	0	0	
снизил	5	44	5	1678	1	пила	0	0	
в	5	44	6	1679	1	случае	0	0	
вашем	5	44	6	1680	1	случае	0	0	
случае	5	44	6	1681	1	лучше	0	0	
лучше	5	44	6	1682	1	лучше	0	0	
аскофен	5	44	6	1683	1	лучше	0	0	
п	5	44	6	1684	1	лучше	0	0	
принимаю	5	44	6	1685	1	лучше	0	0	
его	5	44	6	1686	1	принимаю	0	0	
сам	5	44	6	1687	1	день	0	0	
каждый	5	44	6	1688	1	день	0	0	
день	5	44	6	1689	1	принимаю	0	0	
и	5	44	6	1690	1	боль	0	0	
головную	5	44	6	1691	1	боль	0	0	
боль	5	44	6	1692	1	снимает	0	0	
как	5	44	6	1693	1	рукой	0	0	
рукой	5	44	6	1694	1	снимает	0	0	
снимает	5	44	6	1695	1	лучше	0	0	
рустем	5	45	0	1696	1	рустем	0	0	
сказал(а	5	45	0	1697	1	рустем	0	0	
7	5	45	0	1698	1	дп	0	0	
май	5	45	0	1699	1	7	0	0	
2021	5	45	0	1700	1	7	0	0	
09:30	5	45	0	1701	1	7	0	0	
дп	5	45	0	1702	1	дп	0	0	
спасибо	5	45	0	1703	1	дп	0	0	
а	5	45	1	1704	1	дозировки	0	0	
какие	5	45	1	1705	1	дозировки	0	0	
дозировки	5	45	1	1706	1	дозировки	0	0	
невролог	5	45	2	1707	1	говорила	0	0	
говорила	5	45	2	1708	1	говорила	0	0	
что	5	45	2	1709	1	можно	0	0	
можно	5	45	2	1710	1	говорила	0	0	
и	5	45	2	1711	1	тиаррид	0	0	
тиаррид	5	45	2	1712	1	можно	0	0	
и	5	45	2	1713	1	кветиапин	0	0	
кветиапин	5	45	2	1714	1	тиаррид	0	0	
добавить	5	45	2	1715	1	можно	0	0	
к	5	45	2	1716	1	лирике	0	0	
лирике	5	45	2	1717	1	добавить	0	0	
в	5	45	2	1718	1	дозировках	0	0	
небольших	5	45	2	1719	1	дозировках	0	0	
дозировках	5	45	2	1720	1	добавить	0	0	
с	5	45	3	1721	1	лирики	0	0	
лирики	5	45	3	1722	1	сошли	0	0	
пока	5	45	3	1723	1	сошли	0	0	
сошли	5	45	3	1724	1	сошли	0	0	
лесенкой	5	45	3	1725	1	сошли	0	0	
уже	5	45	4	1726	1	месяц	0	0	
месяц	5	45	4	1727	1	хочу	0	0	
без	5	45	4	1728	1	нее	0	0	
нее	5	45	4	1729	1	месяц	0	0	
хочу	5	45	4	1730	1	хочу	0	0	
снять	5	45	4	1731	1	хочу	0	0	
толер	5	45	4	1732	1	снять	0	0	
пила	5	45	5	1733	1	пила	0	0	
сейзар	5	45	5	1734	1	пила	0	0	
ламотриджин	5	45	5	1735	1	сейзар	0	0	
настроение	5	45	5	1736	1	улучшил	0	0	
улучшил	5	45	5	1737	1	пила	0	0	
боли	5	45	5	1738	1	убрал	0	0	
не	5	45	5	1739	1	убрал	0	0	
убрал	5	45	5	1740	1	пила	0	0	
или	5	45	5	1741	1	снизил	0	0	
незначительно	5	45	5	1742	1	снизил	0	0	
снизил	5	45	5	1743	1	пила	0	0	
если	5	45	6	1744	1	помогает	0	0	
не	5	45	6	1745	1	помогает	0	0	
помогает	5	45	6	1746	1	отменить	0	0	
отменить	5	45	6	1747	1	отменить	0	0	
снять	5	45	7	1748	1	снять	0	0	
толер	5	45	7	1749	1	снять	0	0	
с	5	45	7	1750	1	лирики	0	0	
лирики	5	45	7	1751	1	снять	0	0	
и	5	45	7	1752	1	начинать	0	0	
начинать	5	45	7	1753	1	снять	0	0	
снова	5	45	7	1754	1	начинать	0	0	
пару	5	45	8	1755	1	должно	0	0	
месяцев	5	45	8	1756	1	пару	0	0	
должно	5	45	8	1757	1	должно	0	0	
хватить	5	45	8	1758	1	должно	0	0	
lordlegenda36	5	45	9	1759	1	lordlegenda36	0	0	
сказал(а	5	45	9	1760	1	lordlegenda36	0	0	
7	5	45	9	1761	1	дп	0	0	
май	5	45	9	1762	1	7	0	0	
2021	5	45	9	1763	1	7	0	0	
10:30	5	45	9	1764	1	7	0	0	
дп	5	45	9	1765	1	снимает	0	0	
в	5	45	9	1766	1	случае	0	0	
вашем	5	45	9	1767	1	случае	0	0	
случае	5	45	9	1768	1	лучше	0	0	
лучше	5	45	9	1769	1	дп	0	0	
аскофен	5	45	9	1770	1	лучше	0	0	
п	5	45	9	1771	1	лучше	0	0	
принимаю	5	45	9	1772	1	снимает	0	0	
его	5	45	9	1773	1	день	0	0	
сам	5	45	9	1774	1	день	0	0	
каждый	5	45	9	1775	1	день	0	0	
день	5	45	9	1776	1	принимаю	0	0	
и	5	45	9	1777	1	боль	0	0	
головную	5	45	9	1778	1	боль	0	0	
боль	5	45	9	1779	1	снимает	0	0	
как	5	45	9	1780	1	рукой	0	0	
рукой	5	45	9	1781	1	снимает	0	0	
снимает	5	45	9	1782	1	снимает	0	0	
долговременно	5	45	10	1783	1	вариант	0	0	
не	5	45	10	1784	1	вариант	0	0	
вариант	5	45	10	1785	1	вариант	0	0	
через	5	45	10	1786	1	пару	0	0	
пару	5	45	10	1787	1	возможно	0	0	
месяцев	5	45	10	1788	1	пару	0	0	
возможно	5	45	10	1789	1	вариант	0	0	
развитие	5	45	10	1790	1	возможно	0	0	
абузусной	5	45	10	1791	1	боли	0	0	
головной	5	45	10	1792	1	боли	0	0	
боли	5	45	10	1793	1	развитие	0	0	
или	5	46	0	1794	0	аскофен	0	0	
аскофен	5	46	0	1795	0	"	0	0	
"	0	0					0	0	
п	5	46	0	1796	0	мг	0	0	
плюс	5	46	0	1797	0	мг	0	0	
400	5	46	0	1798	0	мг	0	0	
мг	5	46	0	1799	0	аскофен	0	0	
ибупрофена	5	46	0	1800	0	ибупрофена	0	0	
yurij76	5	47	0	1801	1	"	0	0	
"	0	0					0	0	
m	5	47	0	1802	1	yurij76	0	0	
сказал(а	5	47	0	1803	1	"	0	0	
"	0	0					0	0	
7	5	47	0	1804	1	пп	0	0	
май	5	47	0	1805	1	7	0	0	
2021	5	47	0	1806	1	7	0	0	
8:03	5	47	0	1807	1	7	0	0	
пп	5	47	0	1808	1	пп	0	0	
или	5	47	0	1809	1	аскофен	0	0	
аскофен	5	47	0	1810	1	"	0	0	
"	0	0					0	0	
п	5	47	0	1811	1	мг	0	0	
плюс	5	47	0	1812	1	мг	0	0	
400	5	47	0	1813	1	мг	0	0	
мг	5	47	0	1814	1	пп	0	0	
ибупрофена	5	47	0	1815	1	мг	0	0	
аскофен	5	47	0	1816	1	называется	0	0	
ультра	5	47	0	1817	1	называется	0	0	
называется	5	47	0	1818	1	называется	0	0	
долговременно	5	47	0	1819	1	принимаю	0	0	
вариант	5	47	0	1820	1	принимаю	0	0	
принимаю	5	47	0	1821	1	называется	0	0	
5	5	47	0	1822	1	лет	0	0	
лет	5	47	0	1823	1	принимаю	0	0	
и	5	47	0	1824	1	боли	0	0	
ни	5	47	0	1825	1	боли	0	0	
какой	5	47	0	1826	1	боли	0	0	
абзусной	5	47	0	1827	1	боли	0	0	
головной	5	47	0	1828	1	боли	0	0	
боли	5	47	0	1829	1	лет	0	0	
там	5	47	0	1830	1	составе	0	0	
еще	5	47	0	1831	1	составе	0	0	
в	5	47	0	1832	1	составе	0	0	
составе	5	47	0	1833	1	называется	0	0	
малые	5	47	0	1834	1	дозы	0	0	
дозы	5	47	0	1835	1	составе	0	0	
ацетилки	5	47	0	1836	1	дозы	0	0	
и	5	47	0	1837	1	кофеина	0	0	
кофеина	5	47	0	1838	1	ацетилки	0	0	
что	5	47	0	1839	1	сказывается	0	0	
положительно	5	47	0	1840	1	сказывается	0	0	
сказывается	5	47	0	1841	1	называется	0	0	
на	5	47	0	1842	1	кровообращении	0	0	
мозговом	5	47	0	1843	1	кровообращении	0	0	
кровообращении	5	47	0	1844	1	сказывается	0	0	
yurij76	5	48	0	1845	1	"	0	0	
"	0	0					0	0	
m	5	48	0	1846	1	yurij76	0	0	
сказал(а	5	48	0	1847	1	"	0	0	
"	0	0					0	0	
7	5	48	0	1848	1	пп	0	0	
май	5	48	0	1849	1	7	0	0	
2021	5	48	0	1850	1	7	0	0	
8:03	5	48	0	1851	1	7	0	0	
пп	5	48	0	1852	1	"	0	0	
							0	0	
"	0	0					0	0	
или	5	48	0	1853	1	аскофен	0	0	
аскофен	5	48	0	1854	1	"	0	0	
"	0	0					0	0	
п	5	48	0	1855	1	мг	0	0	
плюс	5	48	0	1856	1	мг	0	0	
400	5	48	0	1857	1	мг	0	0	
мг	5	48	0	1858	1	пп	0	0	
ибупрофена	5	48	0	1859	1	мг	0	0	
ибупрофен	5	48	0	1860	1	"	0	0	
							0	0	
"	0	0					0	0	
нурофен	5	48	0	1861	1	ибупрофен	0	0	
в	5	48	0	1862	1	формах	0	0	
разных	5	48	0	1863	1	формах	0	0	
формах	5	48	0	1864	1	нурофен	0	0	
не	5	48	0	1865	1	помогает	0	0	
помогает	5	48	0	1866	1	"	0	0	
							0	0	
"	0	0					0	0	
комбинированные	5	48	1	1867	1	препараты	0	0	
препараты	5	48	1	1868	1	сказали	0	0	
сказали	5	48	1	1869	1	сказали	0	0	
убрать	5	48	1	1870	1	сказали	0	0	
из	5	48	1	1871	1	абузуса	0	0	
за	5	48	1	1872	1	абузуса	0	0	
абузуса	5	48	1	1873	1	убрать	0	0	
и	5	48	1	1874	1	нпвс	0	0	
вообще	5	48	1	1875	1	нпвс	0	0	
нпвс	5	48	1	1876	1	стараться	0	0	
стараться	5	48	1	1877	1	убрать	0	0	
не	5	48	1	1878	1	давать	0	0	
давать	5	48	1	1879	1	стараться	0	0	
немного	5	48	2	1880	1	помогают	0	0	
помогают	5	48	2	1881	1	помогают	0	0	
налгезин	5	48	2	1882	1	помогают	0	0	
анальгин	5	48	2	1883	1	налгезин	0	0	
кетопрофен	5	48	2	1884	1	налгезин	0	0	
их	5	48	3	1885	1	даю	0	0	
и	5	48	3	1886	1	даю	0	0	
даю	5	48	3	1887	1	даю	0	0	
попеременно	5	48	3	1888	1	короткими	0	0	
короткими	5	48	3	1889	1	курсами	0	0	
курсами	5	48	3	1890	1	даю	0	0	
но	5	48	4	1891	1	выход	0	0	
это	5	48	4	1892	1	выход	0	0	
тоже	5	48	4	1893	1	выход	0	0	
не	5	48	4	1894	1	выход	0	0	
выход	5	48	4	1895	1	выход	0	0	
неврологи	5	48	5	1896	1	говорят	0	0	
говорят	5	48	5	1897	1	говорят	0	0	
что	5	48	5	1898	1	вызывает	0	0	
прием	5	48	5	1899	1	вызывает	0	0	
этих	5	48	5	1900	1	лекарств	0	0	
лекарств	5	48	5	1901	1	прием	0	0	
сам	5	48	5	1902	1	вызывает	0	0	
вызывает	5	48	5	1903	1	говорят	0	0	
боли	5	48	5	1904	1	вызывает	0	0	
тиапридал	5	48	6	1905	1	начал	0	0	
начал	5	48	6	1906	1	начал	0	0	
давать	5	48	6	1907	1	начал	0	0	
три	5	48	6	1908	1	раза	0	0	
раза	5	48	6	1909	1	давать	0	0	
в	5	48	6	1910	1	день	0	0	
день	5	48	6	1911	1	раза	0	0	
по	5	48	6	1912	1	мг	0	0	
50	5	48	6	1913	1	мг	0	0	
мг	5	48	6	1914	1	давать	0	0	
особого	5	48	6	1915	1	эффекта	0	0	
эффекта	5	48	6	1916	1	вижу	0	0	
я	5	48	6	1917	1	вижу	0	0	
не	5	48	6	1918	1	вижу	0	0	
вижу	5	48	6	1919	1	начал	0	0	
осложняется	5	48	7	1920	1	осложняется	0	0	
тем	5	48	7	1921	1	осложняется	0	0	
что	5	48	7	1922	1	мамы	0	0	
у	5	48	7	1923	1	мамы	0	0	
мамы	5	48	7	1924	1	тем	0	0	
деменция	5	48	7	1925	1	мамы	0	0	
и	5	48	7	1926	1	всегла	0	0	
она	5	48	7	1927	1	всегла	0	0	
не	5	48	7	1928	1	всегла	0	0	
всегла	5	48	7	1929	1	может	0	0	
может	5	48	7	1930	1	осложняется	0	0	
точно	5	48	7	1931	1	описать	0	0	
описать	5	48	7	1932	1	может	0	0	
силу	5	48	7	1933	1	описать	0	0	
и	5	48	7	1934	1	характер	0	0	
характер	5	48	7	1935	1	силу	0	0	
боли	5	48	7	1936	1	характер	0	0	
lordlegenda36	5	49	0	1937	1	"	0	0	
"	0	0					0	0	
сказал(а	5	49	0	1938	1	"	0	0	
"	0	0					0	0	
7	5	49	0	1939	1	пп	0	0	
май	5	49	0	1940	1	7	0	0	
2021	5	49	0	1941	1	7	0	0	
11:02	5	49	0	1942	1	7	0	0	
пп	5	49	0	1943	1	пп	0	0	
аскофен	5	49	0	1944	1	называется	0	0	
ультра	5	49	0	1945	1	называется	0	0	
называется	5	49	0	1946	1	пп	0	0	
долговременно	5	49	0	1947	1	принимаю	0	0	
вариант	5	49	0	1948	1	принимаю	0	0	
принимаю	5	49	0	1949	1	называется	0	0	
5	5	49	0	1950	1	лет	0	0	
лет	5	49	0	1951	1	принимаю	0	0	
и	5	49	0	1952	1	боли	0	0	
ни	5	49	0	1953	1	боли	0	0	
какой	5	49	0	1954	1	боли	0	0	
абзусной	5	49	0	1955	1	боли	0	0	
головной	5	49	0	1956	1	боли	0	0	
боли	5	49	0	1957	1	лет	0	0	
там	5	49	0	1958	1	составе	0	0	
еще	5	49	0	1959	1	составе	0	0	
в	5	49	0	1960	1	составе	0	0	
составе	5	49	0	1961	1	называется	0	0	
малые	5	49	0	1962	1	дозы	0	0	
дозы	5	49	0	1963	1	составе	0	0	
ацетилки	5	49	0	1964	1	дозы	0	0	
и	5	49	0	1965	1	кофеина	0	0	
кофеина	5	49	0	1966	1	ацетилки	0	0	
что	5	49	0	1967	1	сказывается	0	0	
положительно	5	49	0	1968	1	сказывается	0	0	
сказывается	5	49	0	1969	1	называется	0	0	
на	5	49	0	1970	1	кровообращении	0	0	
мозговом	5	49	0	1971	1	кровообращении	0	0	
кровообращении	5	49	0	1972	1	сказывается	0	0	
подобные	5	49	1	1973	1	препараты	0	0	
препараты	5	49	1	1974	1	принимала	0	0	
мама	5	49	1	1975	1	принимала	0	0	
принимала	5	49	1	1976	1	принимала	0	0	
помогали	5	49	1	1977	1	принимала	0	0	
сначала	5	49	1	1978	1	помогали	0	0	
потом	5	49	1	1979	1	перестали	0	0	
почти	5	49	1	1980	1	перестали	0	0	
перестали	5	49	1	1981	1	принимала	0	0	
в	5	49	2	1982	1	них	0	0	
них	5	49	2	1983	1	помогает	0	0	
парацетамол	5	49	2	1984	1	помогает	0	0	
а	5	49	2	1985	1	вообше	0	0	
он	5	49	2	1986	1	вообше	0	0	
вообше	5	49	2	1987	1	помогает	0	0	
никак	5	49	2	1988	1	не	0	0	
не	5	49	2	1989	1	помогает	0	0	
помогает	5	49	2	1990	1	помогает	0	0	
как	5	49	2	1991	1	ибупрофен	0	0	
и	5	49	2	1992	1	ибупрофен	0	0	
ибупрофен	5	49	2	1993	1	помогает	0	0	
только	5	49	2	1994	1	хуже	0	0	
хуже	5	49	2	1995	1	помогает	0	0	
от	5	49	2	1996	1	них	0	0	
них	5	49	2	1997	1	хуже	0	0	
кофеин	5	49	3	1998	1	помогает	0	0	
отдельно	5	49	3	1999	1	помогает	0	0	
помогает	5	49	3	2000	1	помогает	0	0	
я	5	49	3	2001	1	давал	0	0	
его	5	49	3	2002	1	давал	0	0	
давал	5	49	3	2003	1	помогает	0	0	
крайне	5	49	3	2004	1	редко	0	0	
редко	5	49	3	2005	1	давал	0	0	
когда	5	49	3	2006	1	мамы	0	0	
у	5	49	3	2007	1	мамы	0	0	
мамы	5	49	3	2008	1	было	0	0	
низкое	5	49	3	2009	1	давление	0	0	
давление	5	49	3	2010	1	было	0	0	
было	5	49	3	2011	1	помогает	0	0	
а	5	49	4	2012	1	гипертоник	0	0	
так	5	49	4	2013	1	гипертоник	0	0	
она	5	49	4	2014	1	гипертоник	0	0	
гипертоник	5	49	4	2015	1	гипертоник	0	0	
постоянно	5	49	4	2016	1	нельзя	0	0	
нельзя	5	49	4	2017	1	гипертоник	0	0	
его	5	49	4	2018	1	нельзя	0	0	
рустем	5	50	0	2019	1	рустем	0	0	
сказал(а	5	50	0	2020	1	рустем	0	0	
8	5	50	0	2021	1	дп	0	0	
май	5	50	0	2022	1	8	0	0	
2021	5	50	0	2023	1	8	0	0	
07:05	5	50	0	2024	1	8	0	0	
