TOKEN	IS_ANSWER	TOPIC_NUM	POST_NUM	SENT_NUM	TOKEN_NUM	ANIMACY	CASE	GENDER	PERSON	POS	DEPENDENCY	HEAD	HEAD_ANIMACY	HEAD_CASE	HEAD_GENDER	HEAD_POS	NER	COREFERENCE_CLUSTER	NUMBER
пока	1	5	51	1	2219					ADVB	mark	пройдет				VERB	0	0	
толер	1	5	51	1	2220	anim	gent	femn		NOUN	nsubj	пройдет				VERB	0	0	plur
на	1	5	51	1	2221					PREP	case	прегабалин	anim	nomn	masc	NOUN	0	0	
прегабалин	1	5	51	1	2222	anim	nomn	masc		NOUN	obl	пройдет				VERB	0	0	sing
не	1	5	51	1	2223					PRCL	advmod	пройдет				VERB	0	0	
пройдет	1	5	51	1	2224				3per	VERB	acl	случае	inan	loct	masc	NOUN	0	0	sing
тиаприд	1	5	51	2	2225	anim	nomn	masc		NOUN	nsubj	может				VERB	1	2225	sing
может	1	5	51	2	2226				3per	VERB	ROOT	может				VERB	0	0	sing
показывать	1	5	51	2	2227					INFN	xcomp	может				VERB	0	0	
эффективность	1	5	51	2	2228	inan	accs	femn		NOUN	obj	показывать				INFN	0	0	sing
на	1	5	51	2	2229					PREP	case	дозировках	inan	loct	femn	NOUN	0	0	
дозировках	1	5	51	2	2230	inan	loct	femn		NOUN	obl	показывать				INFN	0	0	plur
200	1	5	51	2	2231						nummod	мг	inan	nomn	masc	NOUN	0	0	
300	1	5	51	2	2232						nummod	мг	inan	nomn	masc	NOUN	0	0	
мг	1	5	51	2	2233	inan	nomn	masc		NOUN	nmod	дозировках	inan	loct	femn	NOUN	0	0	sing
нужно	1	5	51	3	2234					PRED	ROOT	нужно				PRED	0	0	
осторожно	1	5	51	3	2235					ADVB	advmod	смотреть				INFN	0	0	
смотреть	1	5	51	3	2236					INFN	csubj	нужно				PRED	0	0	
по	1	5	51	3	2237					PREP	case	терпимости	inan	loct	femn	NOUN	0	0	
мере	1	5	51	3	2238	inan	datv	femn		NOUN	fixed	по				PREP	0	0	sing
терпимости	1	5	51	3	2239	inan	loct	femn		NOUN	obl	смотреть				INFN	0	0	sing
спасибо	1	5	51	4	2240					INTJ	ROOT	спасибо				INTJ	0	0	
пока	1	5	51	5	2241					ADVB	advmod	вышли				VERB	0	0	
вышли	1	5	51	5	2242					VERB	ROOT	вышли				VERB	0	0	plur
на	1	5	51	5	2243					PREP	case	мг	inan	nomn	masc	NOUN	0	0	
150	1	5	51	5	2244						nummod	мг	inan	nomn	masc	NOUN	0	0	
мг	1	5	51	5	2245	inan	nomn	masc		NOUN	obl	вышли				VERB	0	0	sing
в	1	5	51	5	2246					PREP	case	день	inan	accs	masc	NOUN	0	0	
день	1	5	51	5	2247	inan	accs	masc		NOUN	obl	вышли				VERB	0	0	sing
буду	1	5	51	5	2248				1per	VERB	aux	наблюдать				INFN	0	0	sing
наблюдать	1	5	51	5	2249					INFN	conj	вышли				VERB	0	0	
обсуждаем	0	6	0	0	0				1per	VERB	ROOT	обсуждаем				VERB	0	0	plur
препарат	0	6	0	0	1	inan	nomn	masc		NOUN	obj	обсуждаем				VERB	0	0	sing
сероквель	0	6	0	0	2	inan	gent	femn		NOUN	appos	препарат	inan	nomn	masc	NOUN	1	2	plur
кветиапин	0	6	0	0	3	inan	gent	femn		NOUN	appos	сероквель	inan	gent	femn	NOUN	0	0	plur
повышает	0	6	1	0	4				3per	VERB	ROOT	повышает				VERB	0	0	sing
ли	0	6	1	0	5					CONJ	advmod	повышает				VERB	0	0	
сероквель	0	6	1	0	6	inan	gent	femn		NOUN	nsubj	повышает				VERB	1	6	plur
уровень	0	6	1	0	7	inan	nomn	masc		NOUN	obj	повышает				VERB	0	0	sing
пролактина	0	6	1	0	8	inan	gent	masc		NOUN	nmod	уровень	inan	nomn	masc	NOUN	0	0	sing
в	0	6	1	0	9					PREP	case	крови	inan	gent	femn	NOUN	0	0	
крови	0	6	1	0	10	inan	gent	femn		NOUN	nmod	пролактина	inan	gent	masc	NOUN	0	0	sing
есть	0	6	1	1	11					INFN	ROOT	есть				INFN	0	0	
ли	0	6	1	1	12					CONJ	advmod	есть				INFN	0	0	
после	0	6	1	1	13					PREP	case	него		gent	masc	NPRO	0	0	
него	0	6	1	1	14		gent	masc	3per	NPRO	obl	есть				INFN	0	0	sing
акатизия	0	6	1	1	15	anim	gent	masc		NOUN	nsubj	есть				INFN	0	0	sing
тремор?в	0	6	1	1	16					GRND	conj	акатизия	anim	gent	masc	NOUN	0	0	
основном	0	6	1	1	17	inan	loct	neut		NOUN	obl	встречаются				VERB	0	0	sing
какие	0	6	1	1	18		nomn			ADJF	det	побочные		nomn		ADJF	0	0	plur
побочные	0	6	1	1	19		nomn			ADJF	nsubj	встречаются				VERB	0	0	plur
встречаются	0	6	1	1	20				3per	VERB	conj	есть				INFN	0	0	plur
при	0	6	1	1	21					PREP	case	прееме	inan	datv	femn	NOUN	0	0	
прееме	0	6	1	1	22	inan	datv	femn		NOUN	obl	встречаются				VERB	0	0	sing
сероквеля	0	6	1	1	23					GRND	nmod	прееме	inan	datv	femn	NOUN	1	23	
на	0	6	2	0	24					PREP	case	уровень	inan	nomn	masc	NOUN	0	0	
уровень	0	6	2	0	25	inan	nomn	masc		NOUN	obl	влияет				VERB	0	0	sing
пролактина	0	6	2	0	26	inan	gent	masc		NOUN	nmod	уровень	inan	nomn	masc	NOUN	0	0	sing
сероквель	0	6	2	0	27	inan	gent	femn		NOUN	nsubj	влияет				VERB	1	27	plur
практически	0	6	2	0	28					ADVB	advmod	не				PRCL	0	0	
не	0	6	2	0	29					PRCL	advmod	влияет				VERB	0	0	
влияет	0	6	2	0	30				3per	VERB	ROOT	влияет				VERB	0	0	sing
экстрапирамидные	0	6	2	1	31		nomn			ADJF	amod	осложнения	inan	nomn	neut	NOUN	0	0	plur
осложнения	0	6	2	1	32	inan	nomn	neut		NOUN	nsubj	бывают				VERB	0	0	plur
также	0	6	2	1	33					PRCL	advmod	бывают				VERB	0	0	
бывают	0	6	2	1	34				3per	VERB	ROOT	бывают				VERB	0	0	plur
редко	0	6	2	1	35					ADVB	advmod	бывают				VERB	0	0	
этот	0	6	2	2	36	inan	accs	masc		ADJF	det	препарат	inan	nomn	masc	NOUN	0	0	sing
препарат	0	6	2	2	37	inan	nomn	masc		NOUN	nsubj	отличается				VERB	2	37	sing
отличается	0	6	2	2	38				3per	VERB	ROOT	отличается				VERB	0	0	sing
хорошей	0	6	2	2	39		ablt	femn		ADJF	amod	переносимостью	inan	ablt	femn	NOUN	0	0	sing
переносимостью	0	6	2	2	40	inan	ablt	femn		NOUN	obl	отличается				VERB	0	0	sing
лечит	0	6	3	0	41				3per	VERB	ROOT	лечит				VERB	0	0	sing
ли	0	6	3	0	42					CONJ	advmod	лечит				VERB	0	0	
сероквель	0	6	3	0	43	inan	gent	femn		NOUN	nsubj	лечит				VERB	0	0	plur
негативную	0	6	3	0	44		accs	femn		ADJF	amod	симптоматику	inan	accs	femn	NOUN	0	0	sing
симптоматику	0	6	3	0	45	inan	accs	femn		NOUN	obj	лечит				VERB	0	0	sing
нужно	0	6	4	0	46					PRED	ROOT	нужно				PRED	0	0	
отметить	0	6	4	0	47					INFN	csubj	нужно				PRED	0	0	
что	0	6	4	0	48					CONJ	mark	снижает				VERB	0	0	
к	0	6	4	0	49					PREP	case	сожалению	inan	datv	neut	NOUN	0	0	
сожалению	0	6	4	0	50	inan	datv	neut		NOUN	obl	снижает				VERB	0	0	sing
сероквель	0	6	4	0	51	inan	gent	femn		NOUN	nsubj	снижает				VERB	1	51	plur
сильно	0	6	4	0	52					ADVB	advmod	снижает				VERB	0	0	
снижает	0	6	4	0	53				3per	VERB	ccomp	отметить				INFN	0	0	sing
артериальное	0	6	4	0	54		nomn	neut		ADJF	amod	давление	inan	nomn	neut	NOUN	0	0	sing
давление	0	6	4	0	55	inan	nomn	neut		NOUN	obj	снижает				VERB	0	0	sing
и	0	6	4	0	56					CONJ	cc	гипотоникам	anim	datv	masc	NOUN	0	0	
гипотоникам	0	6	4	0	57	anim	datv	masc		NOUN	conj	давление	inan	nomn	neut	NOUN	0	0	plur
ад	0	6	4	0	58	inan	nomn	masc		NOUN	parataxis	гипотоникам	anim	datv	masc	NOUN	2	0	sing
90/60	0	6	4	0	59						appos	ад	inan	nomn	masc	NOUN	0	0	
он	0	6	4	0	60		nomn	masc	3per	NPRO	nsubj:pass	рекомендуется				VERB	3	51	sing
по	0	6	4	0	61					PREP	advmod	рекомендуется				VERB	0	0	
крайней	0	6	4	0	62		datv	femn		ADJF	fixed	по				PREP	0	0	sing
мере	0	6	4	0	63	inan	datv	femn		NOUN	fixed	по				PREP	0	0	sing
не	0	6	4	0	64					PRCL	advmod	рекомендуется				VERB	0	0	
рекомендуется	0	6	4	0	65				3per	VERB	conj	снижает				VERB	0	0	sing
при	0	6	4	0	66					PREP	case	применении	inan	loct	neut	NOUN	0	0	
применении	0	6	4	0	67	inan	loct	neut		NOUN	obl	рекомендуется				VERB	0	0	sing
с	0	6	4	0	68					PREP	case	антидепрессантами	inan	ablt	masc	NOUN	0	0	
антидепрессантами	0	6	4	0	69	inan	ablt	masc		NOUN	nmod	применении	inan	loct	neut	NOUN	2	0	plur
тца	0	6	4	0	70						parataxis	антидепрессантами	inan	ablt	masc	NOUN	0	0	
сиозсин	0	6	4	0	71	inan	nomn	masc		NOUN	conj	тца					1	71	sing
вызывает	0	6	4	0	72				3per	VERB	csubj	нужно				PRED	0	0	sing
выраженную	0	6	4	0	73		accs	femn		ADJF	amod	тахикардию	inan	accs	femn	NOUN	0	0	sing
тахикардию	0	6	4	0	74	inan	accs	femn		NOUN	obj	вызывает				VERB	0	0	sing
в	0	6	4	0	75					PREP	case	целом	inan	loct	neut	NOUN	0	0	
целом	0	6	4	0	76	inan	loct	neut		NOUN	nmod	тахикардию	inan	accs	femn	NOUN	0	0	sing
достаточно	0	6	4	0	77					ADVB	advmod	неплохой		ablt	femn	ADJF	0	0	
неплохой	0	6	4	0	78		ablt	femn		ADJF	advmod	атипичный		nomn	masc	ADJF	0	0	sing
атипичный	0	6	4	0	79		nomn	masc		ADJF	amod	нейролептик	inan	nomn	masc	NOUN	0	0	sing
нейролептик	0	6	4	0	80	inan	nomn	masc		NOUN	ROOT	нейролептик	inan	nomn	masc	NOUN	2	71	sing
easy	1	6	5	0	81						flat:foreign	"					0	0	
"						0											0	0	
сказал(а	1	6	5	0	82	inan	gent	masc		NOUN	ROOT	сказал(а	inan	gent	masc	NOUN	0	0	sing
нужно	1	6	5	0	83					PRED	ROOT	нужно				PRED	0	0	
отметить	1	6	5	0	84					INFN	csubj	нужно				PRED	0	0	
что	1	6	5	0	85					CONJ	obj	отметить				INFN	0	0	
к	1	6	5	0	86					PREP	case	сожалению	inan	datv	neut	NOUN	0	0	
сожалению	1	6	5	0	87	inan	datv	neut		NOUN	obl	отметить				INFN	0	0	sing
сероквель	1	6	5	0	88	inan	gent	femn		NOUN	nmod	сожалению	inan	datv	neut	NOUN	1	88	plur
сильно	1	6	5	0	89					ADVB	advmod	снижает				VERB	0	0	
снижает	1	6	5	0	90				3per	VERB	punct	нужно				PRED	0	0	sing
всем	0	7	0	0	0		datv			ADJF	det	день	inan	accs	masc	NOUN	0	0	plur
добрый	0	7	0	0	1		nomn	masc		ADJF	amod	день	inan	accs	masc	NOUN	0	0	sing
день	0	7	0	0	2	inan	accs	masc		NOUN	ROOT	день	inan	accs	masc	NOUN	0	0	sing
бабушка	0	7	0	1	3	anim	nomn	femn		NOUN	nsubj	поджелудочной		gent	femn	ADJF	0	0	sing
70	0	7	0	1	4						nummod	лет	inan	gent	masc	NOUN	0	0	
лет	0	7	0	1	5	inan	gent	masc		NOUN	nmod	бабушка	anim	nomn	femn	NOUN	0	0	plur
рак	0	7	0	1	6	inan	accs	masc		NOUN	conj	бабушка	anim	nomn	femn	NOUN	0	0	sing
головки	0	7	0	1	7	inan	nomn	femn		NOUN	nmod	рак	inan	accs	masc	NOUN	0	0	plur
поджелудочной	0	7	0	1	8		gent	femn		ADJF	ROOT	поджелудочной		gent	femn	ADJF	0	0	sing
неоперабельный	0	7	0	1	9		nomn	masc		ADJF	conj	поджелудочной		gent	femn	ADJF	0	0	sing
из	0	7	0	1	10					PREP	case	размера	inan	gent	masc	NOUN	0	0	
за	0	7	0	1	11					PREP	case	размера	inan	gent	masc	NOUN	0	0	
большого	0	7	0	1	12		gent	neut		ADJF	amod	размера	inan	gent	masc	NOUN	0	0	sing
размера	0	7	0	1	13	inan	gent	masc		NOUN	obl	неоперабельный		nomn	masc	ADJF	0	0	sing
опухоли	0	7	0	1	14	inan	gent	femn		NOUN	nmod	размера	inan	gent	masc	NOUN	0	0	sing
сегодня	0	7	0	2	15					ADVB	advmod	начался			masc	VERB	0	0	
начался	0	7	0	2	16			masc		VERB	ROOT	начался			masc	VERB	0	0	sing
1	0	7	0	2	17						nummod	курс	inan	nomn	masc	NOUN	0	0	
курс	0	7	0	2	18	inan	nomn	masc		NOUN	nsubj	начался			masc	VERB	0	0	sing
хт	0	7	0	2	19						nmod	курс	inan	nomn	masc	NOUN	1	19	
бабушка	0	7	0	3	20	anim	nomn	femn		NOUN	nsubj	ходила			femn	VERB	0	0	sing
на	0	7	0	3	21					PREP	case	стационар	inan	accs	masc	NOUN	0	0	
дневной	0	7	0	3	22		gent	femn		ADJF	amod	стационар	inan	accs	masc	NOUN	0	0	sing
стационар	0	7	0	3	23	inan	accs	masc		NOUN	obl	ходила			femn	VERB	0	0	sing
ходила	0	7	0	3	24			femn		VERB	ROOT	ходила			femn	VERB	0	0	sing
одна	0	7	0	3	25		nomn	femn		ADJF	nsubj	ходила			femn	VERB	0	0	sing
меня	0	7	0	3	26		accs		1per	NPRO	obj	пустили				VERB	0	0	sing
не	0	7	0	3	27					PRCL	advmod	пустили				VERB	0	0	
пустили	0	7	0	3	28					VERB	conj	ходила			femn	VERB	0	0	plur
по	0	7	0	3	29					PREP	case	словам	inan	datv	neut	NOUN	0	0	
ее	0	7	0	3	30		accs	femn	3per	NPRO	det	словам	inan	datv	neut	NOUN	0	0	sing
словам	0	7	0	3	31	inan	datv	neut		NOUN	obl	капали				VERB	0	0	plur
капали	0	7	0	3	32					VERB	conj	ходила			femn	VERB	0	0	plur
2	0	7	0	3	33						nummod:gov	капельницы	inan	gent	femn	NOUN	0	0	
капельницы	0	7	0	3	34	inan	gent	femn		NOUN	nsubj	капали				VERB	0	0	sing
в	0	7	0	4	35					PREP	case	протоколе	inan	loct	masc	NOUN	0	0	
протоколе	0	7	0	4	36	inan	loct	masc		NOUN	obl	видела			femn	VERB	0	0	sing
я	0	7	0	4	37		nomn		1per	NPRO	nsubj	видела			femn	VERB	0	0	sing
видела	0	7	0	4	38			femn		VERB	ROOT	видела			femn	VERB	0	0	sing
только	0	7	0	4	39					ADVB	advmod	гемцитабин	anim	nomn	masc	NOUN	0	0	
гемцитабин	0	7	0	4	40	anim	nomn	masc		NOUN	obj	видела			femn	VERB	1	40	sing
в	0	7	0	5	41					PREP	case	1					0	0	
1	0	7	0	5	42						nummod	день	inan	accs	masc	NOUN	0	0	
8	0	7	0	5	43						appos	,					0	0	
15	0	7	0	5	44						conj	,					0	0	
день	0	7	0	5	45	inan	accs	masc		NOUN	ROOT	день	inan	accs	masc	NOUN	0	0	sing
потом	0	7	0	5	46					ADVB	advmod	дней	inan	gent	masc	NOUN	0	0	
28	0	7	0	5	47						nummod	дней	inan	gent	masc	NOUN	0	0	
дней	0	7	0	5	48	inan	gent	masc		NOUN	conj	день	inan	accs	masc	NOUN	0	0	plur
перерыв	0	7	0	5	49	inan	nomn	masc		NOUN	conj	день	inan	accs	masc	NOUN	0	0	sing
что	0	7	0	6	50					CONJ	nsubj	может				VERB	0	0	
может	0	7	0	6	51				3per	VERB	ROOT	может				VERB	0	0	sing
быть	0	7	0	6	52					INFN	cop	вторым		ablt	masc	ADJF	0	0	
вторым	0	7	0	6	53		ablt	masc		ADJF	xcomp	может				VERB	0	0	sing
просила	0	7	0	7	54			femn		VERB	ROOT	просила			femn	VERB	0	0	sing
спросить	0	7	0	7	55					INFN	xcomp	просила			femn	VERB	0	0	
ее	0	7	0	7	56		accs	femn	3per	NPRO	det	дозировку	inan	accs	femn	NOUN	0	0	sing
дозировку	0	7	0	7	57	inan	accs	femn		NOUN	obj	спросить				INFN	0	0	sing
не	0	7	0	7	58					PRCL	advmod	сказали				VERB	0	0	
сказали	0	7	0	7	59					VERB	conj	просила			femn	VERB	0	0	plur
тк	0	7	0	7	60						obj	сказали				VERB	0	0	
была	0	7	0	7	61			femn		VERB	aux:pass	занята			femn	ADJS	0	0	sing
занята	0	7	0	7	62			femn		ADJS	conj	просила			femn	VERB	0	0	sing
м	0	7	0	7	63	inan	gent	masc		NOUN	obl	занята			femn	ADJS	0	0	plur
с	0	7	0	7	64					PREP	advmod	занята			femn	ADJS	0	0	
завтра	0	7	0	8	65					ADVB	advmod	идём				VERB	0	0	
идём	0	7	0	8	66				1per	VERB	ROOT	идём				VERB	0	0	plur
снова	0	7	0	8	67					ADVB	advmod	идём				VERB	0	0	
в	0	7	0	8	68					PREP	case	онкологию	inan	accs	femn	NOUN	0	0	
онкологию	0	7	0	8	69	inan	accs	femn		NOUN	obl	идём				VERB	0	0	sing
чтобы	0	7	0	8	70					CONJ	mark	посмотрела			femn	VERB	0	0	
врач	0	7	0	8	71	anim	nomn	masc		NOUN	nsubj	посмотрела			femn	VERB	0	0	sing
посмотрела	0	7	0	8	72			femn		VERB	parataxis	идём				VERB	0	0	sing
на	0	7	0	8	73					PREP	case	состояние	inan	accs	neut	NOUN	0	0	
состояние	0	7	0	8	74	inan	accs	neut		NOUN	obl	посмотрела			femn	VERB	0	0	sing
после	0	7	0	8	75					PREP	case	введения	inan	gent	neut	NOUN	0	0	
первого	0	7	0	8	76		gent	neut		ADJF	amod	введения	inan	gent	neut	NOUN	0	0	sing
введения	0	7	0	8	77	inan	gent	neut		NOUN	obl	посмотрела			femn	VERB	0	0	sing
хт	0	7	0	8	78						nmod	введения	inan	gent	neut	NOUN	1	78	
надеюсь	0	7	0	8	79				1per	VERB	parataxis	идём				VERB	0	0	sing
там	0	7	0	8	80					ADVB	advmod	надеюсь				VERB	0	0	
сама	0	7	0	8	81		nomn	femn		ADJF	acl	надеюсь				VERB	0	0	sing
и	0	7	0	8	82					CONJ	cc	спрошу				VERB	0	0	
спрошу	0	7	0	8	83				1per	VERB	conj	идём				VERB	0	0	sing
мы	0	7	0	9	84		nomn		1per	NPRO	nsubj	вынесет				VERB	0	0	plur
из	0	7	0	9	85					PREP	case	области	inan	loct	femn	NOUN	0	0	
области	0	7	0	9	86	inan	loct	femn		NOUN	nmod	мы		nomn		NPRO	0	0	sing
в	0	7	0	9	87					PREP	case	городе	inan	loct	masc	NOUN	0	0	
городе	0	7	0	9	88	inan	loct	masc		NOUN	conj	мы		nomn		NPRO	0	0	sing
один	0	7	0	9	89		nomn	masc		ADJF	nummod	онколиспансер	inan	nomn	masc	NOUN	0	0	sing
онколиспансер	0	7	0	9	90	inan	nomn	masc		NOUN	nsubj	городе	inan	loct	masc	NOUN	0	0	sing
областной	0	7	0	9	91		gent	femn		ADJF	amod	онколиспансер	inan	nomn	masc	NOUN	0	0	sing
ехать	0	7	0	9	92					INFN	xcomp	вынесет				VERB	0	0	
в	0	7	0	9	93					PREP	case	столицу	inan	accs	femn	NOUN	0	0	
столицу	0	7	0	9	94	inan	accs	femn		NOUN	obl	ехать				INFN	0	0	sing
не	0	7	0	9	95					PRCL	advmod	вариант	inan	nomn	masc	NOUN	0	0	
вариант	0	7	0	9	96	inan	nomn	masc		NOUN	obj	ехать				INFN	0	0	sing
не	0	7	0	9	97					PRCL	advmod	вынесет				VERB	0	0	
вынесет	0	7	0	9	98				3per	VERB	ROOT	вынесет				VERB	0	0	sing
такой	0	7	0	9	99		gent	femn		ADJF	det	поездки	inan	gent	femn	NOUN	0	0	sing
поездки	0	7	0	9	100	inan	gent	femn		NOUN	obj	вынесет				VERB	0	0	sing
да	0	7	0	9	101					PRCL	cc	капают				VERB	0	0	
и	0	7	0	9	102					CONJ	fixed	да				PRCL	0	0	
капают	0	7	0	9	103				3per	VERB	conj	вынесет				VERB	0	0	plur
все	0	7	0	9	104					PRCL	obj	капают				VERB	0	0	
равно	0	7	0	9	105					CONJ	fixed	все				PRCL	0	0	
всем	0	7	0	9	106		datv			ADJF	iobj	капают				VERB	0	0	plur
по	0	7	0	9	107					PREP	case	схемам	inan	datv	femn	NOUN	0	0	
одним	0	7	0	9	108		ablt	masc		ADJF	nummod	схемам	inan	datv	femn	NOUN	0	0	sing
схемам	0	7	0	9	109	inan	datv	femn		NOUN	obl	капают				VERB	0	0	plur
а	0	7	0	9	110					CONJ	cc	светит				VERB	0	0	
операция	0	7	0	9	111	inan	nomn	femn		NOUN	nsubj	светит				VERB	0	0	sing
пока	0	7	0	9	112					ADVB	advmod	светит				VERB	0	0	
что	0	7	0	9	113					CONJ	fixed	пока				ADVB	0	0	
не	0	7	0	9	114					PRCL	advmod	светит				VERB	0	0	
светит	0	7	0	9	115				3per	VERB	conj	вынесет				VERB	0	0	sing
в	0	7	0	10	116					PREP	case	целом	inan	loct	neut	NOUN	0	0	
целом	0	7	0	10	117	inan	loct	neut		NOUN	obl	чувствует				VERB	0	0	sing
чувствует	0	7	0	10	118				3per	VERB	ROOT	чувствует				VERB	0	0	sing
себя	0	7	0	10	119		accs			NPRO	obj	чувствует				VERB	0	0	sing
нормально	0	7	0	10	120					ADVB	advmod	чувствует				VERB	0	0	
есть	0	7	0	10	121					INFN	conj	чувствует				VERB	0	0	
боли	0	7	0	10	122	inan	gent	femn		NOUN	nsubj	есть				INFN	0	0	sing
в	0	7	0	10	123					PREP	case	районе	inan	loct	masc	NOUN	0	0	
районе	0	7	0	10	124	inan	loct	masc		NOUN	nmod	боли	inan	gent	femn	NOUN	0	0	sing
эпигастрия	0	7	0	10	125	inan	nomn	femn		NOUN	nmod	районе	inan	loct	masc	NOUN	0	0	sing
но	0	7	0	10	126					CONJ	cc	спасается				VERB	0	0	
спасается	0	7	0	10	127				3per	VERB	conj	чувствует				VERB	0	0	sing
спазмолитиками	0	7	0	10	128	inan	ablt	masc		NOUN	obl	спасается				VERB	2	0	plur
метастаз	0	7	0	11	129	inan	gent	masc		NOUN	nsubj	нет				PRED	0	0	plur
в	0	7	0	11	130					PREP	case	тазу	inan	datv	masc	NOUN	0	0	
легких	0	7	0	11	131		gent			ADJF	amod	тазу	inan	datv	masc	NOUN	0	0	plur
и	0	7	0	11	132					CONJ	cc	малом		loct	masc	ADJF	0	0	
малом	0	7	0	11	133		loct	masc		ADJF	conj	легких		gent		ADJF	0	0	sing
тазу	0	7	0	11	134	inan	datv	masc		NOUN	obl	нет				PRED	0	0	sing
нет	0	7	0	11	135					PRED	ROOT	нет				PRED	0	0	
в	0	7	0	11	136					PREP	case	полости	inan	loct	femn	NOUN	0	0	
брюшной	0	7	0	11	137		nomn	masc		ADJF	amod	полости	inan	loct	femn	NOUN	0	0	sing
полости	0	7	0	11	138	inan	loct	femn		NOUN	conj	нет				PRED	0	0	sing
тоже	0	7	0	11	139					PRCL	advmod	полости	inan	loct	femn	NOUN	0	0	
из	0	7	0	11	140					PREP	case	асцит	inan	nomn	masc	NOUN	0	0	
серьёзного	0	7	0	11	141		gent	masc		ADJF	amod	асцит	inan	nomn	masc	NOUN	0	0	sing
умеренный	0	7	0	11	142		nomn	masc		ADJF	amod	асцит	inan	nomn	masc	NOUN	0	0	sing
асцит	0	7	0	11	143	inan	nomn	masc		NOUN	conj	нет				PRED	0	0	sing
