TOKEN	POST_NUM	ANIMACY	CASE	GENDER	PERSON	POS	DEPENDENCY	HEAD	HEAD_POS	HEAD_ANIMACY	HEAD_CASE	HEAD_GENDER	HEAD_POS	SENT_VECTOR	NER	COREFERENCE_CLUSTER		
результаты	28	inan	nomn	masc	-	NOUN	nsubj	хуже	COMP	-	-	-	COMP	0.3997170436931284	0	0		
не	28	-	-	-	-	PRCL	advmod	хуже	COMP	-	-	-	COMP	0.3997170436931284	0	0		
хуже	28	-	-	-	-	COMP	conj	Может	VERB	-	-	-	VERB	0.3997170436931284	0	0		
чем	28	-	-	-	-	CONJ	mark	схеме	NOUN	inan	datv	femn	NOUN	0.3997170436931284	0	0		
на	28	-	-	-	-	PREP	case	схеме	NOUN	inan	datv	femn	NOUN	0.3997170436931284	0	0		
схеме	28	inan	datv	femn	-	NOUN	obl	хуже	COMP	-	-	-	COMP	0.3997170436931284	0	0		
соф	28	inan	gent	femn	-	NOUN	nmod	схеме	NOUN	inan	datv	femn	NOUN	0.3997170436931284	0	софосбувир		
вел	28	-	-	masc	-	VERB	punct	Может	VERB	-	-	-	VERB	0.3997170436931284	0	велпатасвир		
katkat	29	-	-	-	-	-	nsubj	писал	VERB	-	-	masc	VERB	0.3997170436931284	0	0		
писал	29	-	-	masc	-	VERB	ROOT	писал	VERB	-	-	masc	VERB	0.008869284388816191	0	0		
а	29	-	-	-	-	CONJ	cc	июл	-	-	-	-	-	0.008869284388816191	0	0		
4	29	-	-	-	-	-	nummod	июл	-	-	-	-	-	0.008869284388816191	0	0		
июл	29	-	-	-	-	-	obl	писал	VERB	-	-	masc	VERB	0.008869284388816191	0	0		
2018	29	-	-	-	-	-	nmod	июл	-	-	-	-	-	0.008869284388816191	0	0		
22	29	-	-	-	-	-	nummod	59	-	-	-	-	-	0.008869284388816191	0	0		
59	29	-	-	-	-	-	nummod	Может	VERB	-	-	-	VERB	0.008869284388816191	0	0		
Может	29	-	-	-	3per	VERB	parataxis	июл	-	-	-	-	-	0.008869284388816191	0	0		
и	29	-	-	-	-	CONJ	cc	заговор	NOUN	inan	nomn	masc	NOUN	0.008869284388816191	0	0		
не	29	-	-	-	-	PRCL	advmod	заговор	NOUN	inan	nomn	masc	NOUN	0.008869284388816191	0	0		
заговор	29	inan	nomn	masc	-	NOUN	conj	писал	VERB	-	-	masc	VERB	0.008869284388816191	0	0		
Может	29	-	-	-	3per	VERB	nmod	заговор	NOUN	inan	nomn	masc	NOUN	0.008869284388816191	0	0		
последствия	29	inan	nomn	neut	-	NOUN	obj	писал	VERB	-	-	masc	VERB	0.008869284388816191	0	0		
терапии	29	inan	gent	femn	-	NOUN	nmod	последствия	NOUN	inan	nomn	neut	NOUN	0.008869284388816191	0	0		
оказались	29	-	-	-	-	VERB	conj	писал	VERB	-	-	masc	VERB	0.008869284388816191	0	0		
не	29	-	-	-	-	PRCL	advmod	писал	VERB	-	-	masc	VERB	0.008869284388816191	0	0		
айс	29	anim	gent	femn	-	NOUN	punct	писал	VERB	-	-	masc	VERB	0.008869284388816191	0	0		
С	29	-	-	-	-	PREP	case	ГепСом	NOUN	anim	ablt	masc	NOUN	0.008869284388816191	0	0		
ГепСом	29	anim	ablt	masc	-	NOUN	obl	справляется	VERB	-	-	-	VERB	0.10232797486241907	0	0		
справляется	29	-	-	-	3per	VERB	ROOT	справляется	VERB	-	-	-	VERB	0.10232797486241907	0	0		
но	29	-	-	-	-	CONJ	cc	даёт	VERB	-	-	-	VERB	0.10232797486241907	0	0		
даёт	29	-	-	-	3per	VERB	conj	справляется	VERB	-	-	-	VERB	0.10232797486241907	0	0		
нежелательные	29	inan	accs	-	-	ADJF	amod	осложнения	NOUN	inan	nomn	neut	NOUN	0.10232797486241907	0	0		
осложнения	29	inan	nomn	neut	-	NOUN	nsubj	справляется	VERB	-	-	-	VERB	0.10232797486241907	0	0		
например	29	-	-	-	-	CONJ	punct	справляется	VERB	-	-	-	VERB	0.10232797486241907	0	0		
Реальных	29	-	gent	-	-	ADJF	amod	причин	NOUN	inan	gent	femn	NOUN	0.10232797486241907	0	0		
причин	29	inan	gent	femn	-	NOUN	ROOT	причин	NOUN	inan	gent	femn	NOUN	-0.12578445300459862	0	0		
мы	29	-	nomn	-	1per	NPRO	nsubj	знаем	VERB	-	-	-	VERB	-0.12578445300459862	0	0		
не	29	-	-	-	-	PRCL	advmod	знаем	VERB	-	-	-	VERB	-0.12578445300459862	0	0		
знаем	29	-	-	-	1per	VERB	ROOT	знаем	VERB	-	-	-	VERB	-0.12578445300459862	0	0		
Группа	30	inan	nomn	femn	-	NOUN	nsubj	признает	VERB	-	-	-	VERB	-0.12578445300459862	0	0		
экспертов	30	anim	gent	masc	-	NOUN	nmod	Группа	NOUN	inan	nomn	femn	NOUN	0.09532663374912084	0	0		
признает	30	-	-	-	3per	VERB	ROOT	признает	VERB	-	-	-	VERB	0.09532663374912084	0	0		
неоднородность	30	inan	nomn	femn	-	NOUN	obj	признает	VERB	-	-	-	VERB	0.09532663374912084	0	0		
доходов	30	inan	gent	masc	-	NOUN	nmod	неоднородность	NOUN	inan	nomn	femn	NOUN	0.09532663374912084	0	0		
на	30	-	-	-	-	PREP	case	душу	NOUN	inan	accs	femn	NOUN	0.09532663374912084	0	0		
душу	30	inan	accs	femn	-	NOUN	nmod	доходов	NOUN	inan	gent	masc	NOUN	0.09532663374912084	0	0		
населения	30	inan	gent	neut	-	NOUN	nmod	душу	NOUN	inan	accs	femn	NOUN	0.09532663374912084	0	0		
и	30	-	-	-	-	CONJ	cc	систем	NOUN	inan	gent	femn	NOUN	0.09532663374912084	0	0		
систем	30	inan	gent	femn	-	NOUN	conj	населения	NOUN	inan	gent	neut	NOUN	0.09532663374912084	0	0		
медицинского	30	-	gent	neut	-	ADJF	amod	страхования	NOUN	inan	gent	neut	NOUN	0.09532663374912084	0	0		
страхования	30	inan	gent	neut	-	NOUN	nmod	систем	NOUN	inan	gent	femn	NOUN	0.09532663374912084	0	0		
по	30	-	-	-	-	PREP	case	Европе	NOUN	inan	loct	femn	NOUN	0.09532663374912084	0	0		
всей	30	-	gent	femn	-	ADJF	det	Европе	NOUN	inan	loct	femn	NOUN	0.09532663374912084	0	0		
Европе	30	inan	loct	femn	-	NOUN	nmod	доходов	NOUN	inan	gent	masc	NOUN	0.09532663374912084	0	0		
и	30	-	-	-	-	CONJ	cc	регионах	NOUN	inan	loct	masc	NOUN	0.09532663374912084	0	0		
в	30	-	-	-	-	PREP	case	регионах	NOUN	inan	loct	masc	NOUN	0.09532663374912084	0	0		
других	30	-	gent	-	-	ADJF	amod	регионах	NOUN	inan	loct	masc	NOUN	0.09532663374912084	0	0		
регионах	30	inan	loct	masc	-	NOUN	conj	Европе	NOUN	inan	loct	femn	NOUN	0.09532663374912084	0	0		
и	30	-	-	-	-	CONJ	cc	рекомендует	VERB	-	-	-	VERB	0.09532663374912084	0	0		
в	30	-	-	-	-	PREP	case	этим	NPRO	-	ablt	neut	NPRO	0.09532663374912084	0	0		
связи	30	inan	gent	femn	-	NOUN	fixed	в	PREP	-	-	-	PREP	0.09532663374912084	0	0		
с	30	-	-	-	-	PREP	fixed	в	PREP	-	-	-	PREP	0.09532663374912084	0	0		
этим	30	-	ablt	neut	-	NPRO	obl	рекомендует	VERB	-	-	-	VERB	0.09532663374912084	0	0		
рекомендует	30	-	-	-	3per	VERB	conj	признает	VERB	-	-	-	VERB	0.09532663374912084	0	0		
продолжать	30	-	-	-	-	INFN	xcomp	рекомендует	VERB	-	-	-	VERB	0.09532663374912084	0	0		
использовать	30	-	-	-	-	INFN	xcomp	продолжать	INFN	-	-	-	INFN	0.09532663374912084	0	0		
схемы	30	inan	gent	femn	-	NOUN	obj	использовать	INFN	-	-	-	INFN	0.09532663374912084	0	0		
рекомендованные	30	-	nomn	-	-	PRTF	acl	Рекомендаций	NOUN	inan	gent	femn	NOUN	0.09532663374912084	0	0		
в	30	-	-	-	-	PREP	case	версиях	NOUN	inan	loct	femn	NOUN	0.09532663374912084	0	0		
более	30	-	-	-	-	ADVB	advmod	ранних	ADJF	-	gent	-	ADJF	0.09532663374912084	0	0		
ранних	30	-	gent	-	-	ADJF	amod	версиях	NOUN	inan	loct	femn	NOUN	0.09532663374912084	0	0		
версиях	30	inan	loct	femn	-	NOUN	obl	рекомендованные	PRTF	-	nomn	-	PRTF	0.09532663374912084	0	0		
Рекомендаций	30	inan	gent	femn	-	NOUN	nmod	схемы	NOUN	inan	gent	femn	NOUN	0.09532663374912084	0	0		
но	30	-	-	-	-	CONJ	cc	рекомендованных	PRTF	-	gent	-	PRTF	0.09532663374912084	0	0		
больше	30	-	-	-	-	COMP	advmod	рекомендованных	PRTF	-	gent	-	PRTF	0.09532663374912084	0	0		
не	30	-	-	-	-	PRCL	advmod	рекомендованных	PRTF	-	gent	-	PRTF	0.09532663374912084	0	0		
рекомендованных	30	-	gent	-	-	PRTF	conj	использовать	INFN	-	-	-	INFN	0.09532663374912084	0	0		
в	30	-	-	-	-	PREP	case	году	NOUN	inan	loc2	masc	NOUN	0.09532663374912084	0	0		
2018	30	-	-	-	-	-	amod	году	NOUN	inan	loc2	masc	NOUN	0.09532663374912084	0	0		
году	30	inan	loc2	masc	-	NOUN	obl	рекомендует	VERB	-	-	-	VERB	0.09532663374912084	0	0		
Данные	30	-	nomn	-	-	PRTF	amod	схемы	NOUN	inan	gent	femn	NOUN	0.09532663374912084	0	0		
схемы	30	inan	gent	femn	-	NOUN	nsubj	оставаться	INFN	-	-	-	INFN	-0.08823412175600727	0	0		
вероятно	30	-	-	-	-	CONJ	advmod	оставаться	INFN	-	-	-	INFN	-0.08823412175600727	0	0		
будут	30	-	-	-	3per	VERB	aux	оставаться	INFN	-	-	-	INFN	-0.08823412175600727	0	0		
оставаться	30	-	-	-	-	INFN	ROOT	оставаться	INFN	-	-	-	INFN	-0.08823412175600727	0	0		
эффективными	30	-	ablt	-	-	ADJF	xcomp	оставаться	INFN	-	-	-	INFN	-0.08823412175600727	0	0		
пока	30	-	-	-	-	ADVB	advmod	станут	VERB	-	-	-	VERB	-0.08823412175600727	0	0		
новые	30	-	nomn	-	-	ADJF	amod	ППД	-	-	-	-	-	-0.08823412175600727	0	0		
ППД	30	-	-	-	-	-	nsubj	станут	VERB	-	-	-	VERB	-0.08823412175600727	0	0		
не	30	-	-	-	-	PRCL	advmod	станут	VERB	-	-	-	VERB	-0.08823412175600727	0	0		
станут	30	-	-	-	3per	VERB	conj	оставаться	INFN	-	-	-	INFN	-0.08823412175600727	0	0		
доступными	30	-	ablt	-	-	ADJF	ROOT	доступными	ADJF	-	ablt	-	ADJF	-0.08823412175600727	0	0		
ИМХO	31	-	-	-	-	-	nsubj	похоже	ADVB	-	-	-	ADVB	-0.08823412175600727	0	0		
исключение	31	inan	nomn	neut	-	NOUN	nsubj	похоже	ADVB	-	-	-	ADVB	0.1993291120355328	0	0		
дака	31	inan	nomn	femn	-	NOUN	nmod	исключение	NOUN	inan	nomn	neut	NOUN	0.1993291120355328	0	даклатасвир		
похоже	31	-	-	-	-	ADVB	ROOT	похоже	ADVB	-	-	-	ADVB	0.1993291120355328	0	0		
на	31	-	-	-	-	PREP	case	борьбу	NOUN	inan	accs	femn	NOUN	0.1993291120355328	0	0		
борьбу	31	inan	accs	femn	-	NOUN	obl	похоже	ADVB	-	-	-	ADVB	0.1993291120355328	0	0		
за	31	-	-	-	-	PREP	case	рынок	NOUN	inan	accs	masc	NOUN	0.1993291120355328	0	0		
рынок	31	inan	accs	masc	-	NOUN	nmod	борьбу	NOUN	inan	accs	femn	NOUN	0.1993291120355328	0	0		
между	31	-	-	-	-	PREP	case	Гилеад	NOUN	anim	gent	femn	NOUN	0.1993291120355328	0	0		
Гилеад	31	anim	gent	femn	-	NOUN	nmod	рынок	NOUN	inan	accs	masc	NOUN	0.1993291120355328	0	0		
и	31	-	-	-	-	CONJ	cc	BMS	-	-	-	-	-	0.1993291120355328	0	0		
BMS	31	-	-	-	-	-	conj	похоже	ADVB	-	-	-	ADVB	0.1993291120355328	0	0		
Гилеад	31	anim	gent	femn	-	NOUN	nsubj	продвигает	VERB	-	-	-	VERB	0.1993291120355328	0	0		
продвигает	31	-	-	-	3per	VERB	ROOT	продвигает	VERB	-	-	-	VERB	0.426076884355603	0	0		
вел	31	-	-	masc	-	VERB	obj	продвигает	VERB	-	-	-	VERB	0.426076884355603	0	велпатасвир		
и	31	-	-	-	-	CONJ	cc	отказалась	VERB	-	-	femn	VERB	0.426076884355603	0	0		
отказалась	31	-	-	femn	-	VERB	conj	продвигает	VERB	-	-	-	VERB	0.426076884355603	0	0		
от	31	-	-	-	-	PREP	case	предложения	NOUN	inan	accs	neut	NOUN	0.426076884355603	0	0		
предложения	31	inan	accs	neut	-	NOUN	obl	отказалась	VERB	-	-	femn	VERB	0.426076884355603	0	0		
BMS	31	-	-	-	-	-	nmod	предложения	NOUN	inan	accs	neut	NOUN	0.426076884355603	0	0		
в	31	-	-	-	-	PREP	case	время	NOUN	inan	accs	neut	NOUN	0.426076884355603	0	0		
свое	31	-	accs	neut	-	ADJF	det	время	NOUN	inan	accs	neut	NOUN	0.426076884355603	0	0		
время	31	inan	accs	neut	-	NOUN	obl	проводить	INFN	-	-	-	INFN	0.426076884355603	0	0		
проводить	31	-	-	-	-	INFN	xcomp	отказалась	VERB	-	-	femn	VERB	0.426076884355603	0	0		
совместные	31	-	nomn	-	-	ADJF	amod	испытания	NOUN	inan	nomn	neut	NOUN	0.426076884355603	0	0		
испытания	31	inan	nomn	neut	-	NOUN	obj	проводить	INFN	-	-	-	INFN	0.426076884355603	0	0		
3	31	-	-	-	-	-	nummod:gov	фазы	NOUN	inan	gent	femn	NOUN	0.426076884355603	0	0		
фазы	31	inan	gent	femn	-	NOUN	nmod	испытания	NOUN	inan	nomn	neut	NOUN	0.426076884355603	0			
соф	31	inan	gent	femn	-	NOUN	nmod	фазы	NOUN	inan	gent	femn	NOUN	0.426076884355603	0	софосбувир		
дак	31	-	-	-	-	CONJ	punct	продвигает	VERB	-	-	-	VERB	0.426076884355603	0	даклатасвир		
BMSу	31	inan	datv	masc	-	NOUN	iobj	нужен	ADJS	-	-	masc	ADJS	0.426076884355603	0	0		
же	31	-	-	-	-	PRCL	advmod	BMSу	NOUN	inan	datv	masc	NOUN	0.19364820555783807	0	0		
нужен	31	-	-	masc	-	ADJS	ROOT	нужен	ADJS	-	-	masc	ADJS	0.19364820555783807	0	0		
гилеадовский	31	-	nomn	masc	-	ADJF	amod	соф	NOUN	inan	gent	femn	NOUN	0.19364820555783807	0	0		
соф	31	inan	gent	femn	-	NOUN	nsubj	нужен	ADJS	-	-	masc	ADJS	0.19364820555783807	0	софосбувир		
для	31	-	-	-	-	PREP	case	схемы	NOUN	inan	gent	femn	NOUN	0.19364820555783807	0			
схемы	31	inan	gent	femn	-	NOUN	nmod	соф	NOUN	inan	gent	femn	NOUN	0.19364820555783807	0	0		
и	31	-	-	-	-	CONJ	cc	исследований	NOUN	inan	gent	neut	NOUN	0.19364820555783807	0	0		
столь	31	-	-	-	-	ADVB	advmod	больших	ADJF	-	gent	-	ADJF	0.19364820555783807	0	0		
больших	31	-	gent	-	-	ADJF	amod	исследований	NOUN	inan	gent	neut	NOUN	0.19364820555783807	0	0		
исследований	31	inan	gent	neut	-	NOUN	conj	схемы	NOUN	inan	gent	femn	NOUN	0.19364820555783807	0	0		
с	31	-	-	-	-	PREP	case	даком	NOUN	inan	nomn	masc	NOUN	0.19364820555783807	0			
даком	31	inan	nomn	masc	-	NOUN	nmod	исследований	NOUN	inan	gent	neut	NOUN	0.19364820555783807	0	софосбувир		
как	31	-	-	-	-	CONJ	case	соф	NOUN	inan	gent	femn	NOUN	0.19364820555783807	0	ледипасвир		
с	31	-	-	-	-	PREP	case	соф	NOUN	inan	gent	femn	NOUN	0.19364820555783807	0	0		
соф	31	inan	gent	femn	-	NOUN	nmod	соф	NOUN	inan	gent	femn	NOUN	0.19364820555783807	0	софосбувир		
лед	31	inan	nomn	masc	-	NOUN	nsubj	нужен	ADJS	-	-	masc	ADJS	0.19364820555783807	0	ледипасвир		
например	31	-	-	-	-	CONJ	advmod	нужен	ADJS	-	-	masc	ADJS	0.19364820555783807	0	0		
не	31	-	-	-	-	PRCL	advmod	например	CONJ	-	-	-	CONJ	0.19364820555783807	0	0		
было	31	-	-	neut	-	VERB	punct	нужен	ADJS	-	-	masc	ADJS	0.19364820555783807	0	0		
Поэтому	31	-	-	-	-	ADVB	advmod	рекомендациях	NOUN	inan	loct	femn	NOUN	0.19364820555783807	0	0		
например	31	-	-	-	-	CONJ	advmod	рекомендациях	NOUN	inan	loct	femn	NOUN	0.3294260449903576	0	0		
в	31	-	-	-	-	PREP	case	рекомендациях	NOUN	inan	loct	femn	NOUN	0.3294260449903576	0	0		
рекомендациях	31	inan	loct	femn	-	NOUN	ROOT	рекомендациях	NOUN	inan	loct	femn	NOUN	0.3294260449903576	0	0		
AASLD	31	-	-	-	-	-	nmod	рекомендациях	NOUN	inan	loct	femn	NOUN	0.3294260449903576	0	0		
для	31	-	-	-	-	PREP	case	гена	NOUN	inan	gent	masc	NOUN	0.3294260449903576	0	0		
1	31	-	-	-	-	-	nummod	гена	NOUN	inan	gent	masc	NOUN	0.3294260449903576	0	0		
гена	31	inan	gent	masc	-	NOUN	nmod	рекомендациях	NOUN	inan	loct	femn	NOUN	0.3294260449903576	0	0		
соф	31	inan	gent	femn	-	NOUN	nmod	гена	NOUN	inan	gent	masc	NOUN	0.3294260449903576	0	софосбувир		
дак	31	-	-	-	-	CONJ	appos	соф	NOUN	inan	gent	femn	NOUN	0.3294260449903576	0	даклатасвир		
и	31	-	-	-	-	CONJ	advmod	раньше	COMP	-	-	-	COMP	0.3294260449903576	0	0		
раньше	31	-	-	-	-	COMP	conj	рекомендациях	NOUN	inan	loct	femn	NOUN	0.3294260449903576	0	0		
был	31	-	-	masc	-	VERB	cop	рекомендациях	NOUN	inan	loct	femn	NOUN	0.3294260449903576	0	0		
как	31	-	-	-	-	CONJ	case	схема	NOUN	inan	nomn	femn	NOUN	0.3294260449903576	0	0		
альтернативная	31	-	nomn	femn	-	ADJF	amod	схема	NOUN	inan	nomn	femn	NOUN	0.3294260449903576	0	0		
схема	31	inan	nomn	femn	-	NOUN	nmod	рекомендациях	NOUN	inan	loct	femn	NOUN	0.3294260449903576	0	0		
соф	31	inan	gent	femn	-	NOUN	nmod	схема	NOUN	inan	nomn	femn	NOUN	0.3294260449903576	0	софосбувир		
лед	31	inan	nomn	masc	-	NOUN	appos	соф	NOUN	inan	gent	femn	NOUN	0.3294260449903576	0	ледипасвир		
основная	31	-	nomn	femn	-	ADJF	ROOT	основная	ADJF	-	nomn	femn	ADJF	0.3294260449903576	0	0		
У	31	-	-	-	-	PREP	case	дака	NOUN	inan	nomn	femn	NOUN	0.3294260449903576	0	0		
дака	31	inan	nomn	femn	-	NOUN	obl	есть	INFN	-	-	-	INFN	-0.06362744565366914	0	даклатасвир		
есть	31	-	-	-	-	INFN	ROOT	есть	INFN	-	-	-	INFN	-0.06362744565366914	0	0		
свое	31	-	accs	neut	-	ADJF	det	преимущество	NOUN	inan	accs	neut	NOUN	-0.06362744565366914	0	0		
преимущество	31	inan	accs	neut	-	NOUN	nsubj	есть	INFN	-	-	-	INFN	-0.06362744565366914	0	0		
усвояемость	31	inan	nomn	femn	-	NOUN	nsubj	зависит	VERB	-	-	-	VERB	-0.06362744565366914	0	0		
не	31	-	-	-	-	PRCL	advmod	зависит	VERB	-	-	-	VERB	-0.06362744565366914	0	0		
зависит	31	-	-	-	3per	VERB	conj	есть	INFN	-	-	-	INFN	-0.06362744565366914	0	0		
от	31	-	-	-	-	PREP	case	кислотности	NOUN	inan	gent	femn	NOUN	-0.06362744565366914	0	0		
кислотности	31	inan	gent	femn	-	NOUN	obl	зависит	VERB	-	-	-	VERB	-0.06362744565366914	0	0		
желуд	31	inan	gent	femn	-	NOUN	nmod	кислотности	NOUN	inan	gent	femn	NOUN	-0.06362744565366914	0	0		
сока	31	inan	gent	masc	-	NOUN	nmod	желуд	NOUN	inan	gent	femn	NOUN	-0.06362744565366914	0	0		
как	31	-	-	-	-	CONJ	mark	вел	VERB	-	-	masc	VERB	-0.06362744565366914	0	0		
для	31	-	-	-	-	PREP	advmod	вел	VERB	-	-	masc	VERB	-0.06362744565366914	0	0		
вел	31	-	-	masc	-	VERB	advcl	зависит	VERB	-	-	-	VERB	-0.06362744565366914	0	велпатасвир		
или	31	-	-	-	-	CONJ	cc	лед	NOUN	inan	nomn	masc	NOUN	-0.06362744565366914	0	0		
лед	31	inan	nomn	masc	-	NOUN	conj	вел	VERB	-	-	masc	VERB	-0.06362744565366914	0	ледипасвир		
т	31	-	-	-	-	ADVB	conj	вел	VERB	-	-	masc	VERB	-0.06362744565366914	0	0		
е	31	-	-	-	3per	VERB	punct	есть	INFN	-	-	-	INFN	-0.06362744565366914	0	0		
проще	31	-	-	-	-	COMP	ROOT	проще	COMP	-	-	-	COMP	-0.06362744565366914	0	0		
применять	31	-	-	-	-	INFN	csubj	проще	COMP	-	-	-	COMP	-0.20650160436828932	0	0		
с	31	-	-	-	-	PREP	case	препаратами	NOUN	inan	ablt	masc	NOUN	-0.20650160436828932	0	0		
препаратами	31	inan	ablt	masc	-	NOUN	obl	применять	INFN	-	-	-	INFN	-0.20650160436828932	0	0		
типа	31	inan	gent	masc	-	NOUN	obj	применять	INFN	-	-	-	INFN	-0.20650160436828932	0	0		
омеза	31	inan	gent	masc	-	NOUN	ROOT	омеза	NOUN	inan	gent	masc	NOUN	-0.20650160436828932	0	омез		
Да	32	-	-	-	-	PRCL	advmod	покупать	INFN	-	-	-	INFN	-0.20650160436828932	0	0		
все	32	-	-	-	-	PRCL	det	кто	NPRO	-	nomn	masc	NPRO	-0.11651847511529922	0	0		
специально	32	-	-	-	-	ADVB	advmod	кто	NPRO	-	nomn	masc	NPRO	-0.11651847511529922	0	0		
кто	32	-	nomn	masc	-	NPRO	discourse	Да	PRCL	-	-	-	PRCL	-0.11651847511529922	0	0		
будет	32	-	-	-	3per	VERB	discourse	Да	PRCL	-	-	-	PRCL	-0.11651847511529922	0	0		
покупать	32	-	-	-	-	INFN	ROOT	покупать	INFN	-	-	-	INFN	-0.11651847511529922	0	0		
Новые	32	-	nomn	-	-	ADJF	amod	препараты	NOUN	inan	nomn	masc	NOUN	-0.11651847511529922	0	0		
препараты	32	inan	nomn	masc	-	NOUN	nsubj	работают	VERB	-	-	-	VERB	0.4242988689802587	0	0		
если	32	-	-	-	-	CONJ	mark	старые	ADJF	-	nomn	-	ADJF	0.4242988689802587	0	0		
старые	32	-	nomn	-	-	ADJF	acl	препараты	NOUN	inan	nomn	masc	NOUN	0.4242988689802587	0	0		
работают	32	-	-	-	3per	VERB	ROOT	работают	VERB	-	-	-	VERB	0.4242988689802587	0	0		
Поэтому	32	-	-	-	-	ADVB	advmod	исключили	VERB	-	-	-	VERB	0.4242988689802587	0	0		
старые	32	-	nomn	-	-	ADJF	nsubj	исключили	VERB	-	-	-	VERB	-0.4916077250215624	0	0		
исключили	32	-	-	-	-	VERB	ROOT	исключили	VERB	-	-	-	VERB	-0.4916077250215624	0	0		
что	32	-	-	-	-	CONJ	obj	исключили	VERB	-	-	-	VERB	-0.4916077250215624	0	0		
бы	32	-	-	-	-	PRCL	fixed	что	CONJ	-	-	-	CONJ	-0.4916077250215624	0	0		
новое	32	-	accs	neut	-	ADJF	amod	что	CONJ	-	-	-	CONJ	-0.4916077250215624	0	0		
брали	32	-	-	-	-	VERB	punct	исключили	VERB	-	-	-	VERB	-0.4916077250215624	0	0		
dimitron	33	-	-	-	-	-	nsubj	писал	VERB	-	-	masc	VERB	-0.4916077250215624	0	0		
писал	33	-	-	masc	-	VERB	ROOT	писал	VERB	-	-	masc	VERB	0.02940912587568164	0	0		
а	33	-	-	-	-	CONJ	cc	июл	-	-	-	-	-	0.02940912587568164	0	0		
5	33	-	-	-	-	-	nummod	июл	-	-	-	-	-	0.02940912587568164	0	0		
июл	33	-	-	-	-	-	obl	писал	VERB	-	-	masc	VERB	0.02940912587568164	0	0		
2018	33	-	-	-	-	-	nmod	июл	-	-	-	-	-	0.02940912587568164	0	0		
10	33	-	-	-	-	-	nummod	25	-	-	-	-	-	0.02940912587568164	0	0		
25	33	-	-	-	-	-	nummod	писал	VERB	-	-	masc	VERB	0.02940912587568164	0	0		
Поэтому	33	-	-	-	-	ADVB	advmod	исключили	VERB	-	-	-	VERB	0.02940912587568164	0	0		
старые	33	-	nomn	-	-	ADJF	nsubj	исключили	VERB	-	-	-	VERB	0.02940912587568164	0	0		
исключили	33	-	-	-	-	VERB	conj	писал	VERB	-	-	masc	VERB	0.02940912587568164	0	0		
что	33	-	-	-	-	CONJ	obj	исключили	VERB	-	-	-	VERB	0.02940912587568164	0	0		
бы	33	-	-	-	-	PRCL	fixed	что	CONJ	-	-	-	CONJ	0.02940912587568164	0	0		
новое	33	-	accs	neut	-	ADJF	amod	что	CONJ	-	-	-	CONJ	0.02940912587568164	0	0		
брали	33	-	-	-	-	VERB	conj	исключили	VERB	-	-	-	VERB	0.02940912587568164	0	0		
Зачем	33	-	-	-	-	ADVB	advmod	делать	INFN	-	-	-	INFN	0.02940912587568164	0	0		
делать	33	-	-	-	-	INFN	xcomp	брали	VERB	-	-	-	VERB	0.02940912587568164	0	0		
новое	33	-	accs	neut	-	ADJF	obj	делать	INFN	-	-	-	INFN	0.02940912587568164	0	0		
если	33	-	-	-	-	CONJ	det	исключили	VERB	-	-	-	VERB	0.02940912587568164	0	0		
бабки	33	inan	accs	femn	-	NOUN	obj	исключили	VERB	-	-	-	VERB	0.02940912587568164	0	0		
и	33	-	-	-	-	CONJ	cc	можно	PRED	-	-	-	PRED	0.02940912587568164	0	0		
на	33	-	-	-	-	PREP	case	старом	ADJF	-	loct	masc	ADJF	0.02940912587568164	0	0		
старом	33	-	loct	masc	-	ADJF	obl	можно	PRED	-	-	-	PRED	0.02940912587568164	0	0		
можно	33	-	-	-	-	PRED	conj	исключили	VERB	-	-	-	VERB	0.02940912587568164	0	0		
поднимать	33	-	-	-	-	INFN	xcomp	писал	VERB	-	-	masc	VERB	0.02940912587568164	0	0		
Если	33	-	-	-	-	CONJ	mark	заняться	INFN	-	-	-	INFN	0.02940912587568164	0	0		
уж	33	-	-	-	-	ADVB	advmod	заняться	INFN	-	-	-	INFN	-0.04859103122726083	0	0		
заняться	33	-	-	-	-	INFN	advcl	можно	PRED	-	-	-	PRED	-0.04859103122726083	0	0		
чисто	33	-	-	-	-	ADVB	advmod	логическими	ADJF	-	ablt	-	ADJF	-0.04859103122726083	0	0		
логическими	33	-	ablt	-	-	ADJF	amod	построениями	NOUN	inan	ablt	neut	NOUN	-0.04859103122726083	0	0		
построениями	33	inan	ablt	neut	-	NOUN	obl	заняться	INFN	-	-	-	INFN	-0.04859103122726083	0	0		
то	33	-	-	-	-	CONJ	mark	можно	PRED	-	-	-	PRED	-0.04859103122726083	0	0		
можно	33	-	-	-	-	PRED	ROOT	можно	PRED	-	-	-	PRED	-0.04859103122726083	0	0		
предположить	33	-	-	-	-	INFN	csubj	можно	PRED	-	-	-	PRED	-0.04859103122726083	0	0		
что	33	-	-	-	-	CONJ	mark	выступают	VERB	-	-	-	VERB	-0.04859103122726083	0	0		
за	33	-	-	-	-	PREP	case	схемы	NOUN	inan	gent	femn	NOUN	-0.04859103122726083	0	0		
старые	33	-	nomn	-	-	ADJF	amod	схемы	NOUN	inan	gent	femn	NOUN	-0.04859103122726083	0	0		
схемы	33	inan	gent	femn	-	NOUN	obl	выступают	VERB	-	-	-	VERB	-0.04859103122726083	0	0		
