TOKEN	NER	COREFERENCE_CLUSTER
июл	0	
2018	0	
23	0	
21	0	
вы	0	
думаете	0	
я	0	
поняла	0	
берите	0	
дженерики	0	
соф	0	
лед	0	
или	0	
соф	0	
вел	0	
"		
"	0	
ariya108	0	
писал	0	
а	0	
18	0	
сен	0	
2018	0	
19	0	
40	0	
как	0	
он	0	
правильно	0	
здравствуйте	0	
мы	0	
не	0	
можем	0	
знать	0	
ответа	0	
на	0	
ваш	0	
вопрос	0	
напишите	0	
человеку	0	
личное	0	
сообщение	0	
и	0	
узнайте	0	
мы	0	
встречали	0	
такое	0	
что	0	
иногда	0	
люди	0	
пишут	0	
спосибо	0	
по	0	
какой	0	
причине	0	
это	0	
известно	0	
только	0	
им	0	
"		
"	0	
скажите	0	
пожалуйста	0	
я	0	
уже	0	
2	0	
года	0	
принимаю	0	
на	0	
ночь	0	
50	0	
мг	0	
труксала	0	
и	0	
1	0	
год	0	
25	0	
мг	0	
азалептина	0	
без	0	
них	0	
я	0	
плохо	0	
сплю	0	
по	0	
100	0	
раз	0	
просыпаюсь	0	
ночью	0	
и	0	
в	0	
результате	0	
не	0	
высыпаюсь	0	
побочек	0	
вроде	0	
сонливости	0	
днем	0	
у	0	
меня	0	
нет	0	
есть	0	
ли	0	
вред	0	
длительного	0	
приема	0	
этих	0	
препаратов	0	
может	0	
заменить	0	
их	0	
на	0	
что	0	
то	0	
другое	0	
"		
"	0	
лучше	0	
конечно	0	
всё	0	
в	0	
одной	0	
теме	0	
писать	0	
что	0	
бы	0	
у	0	
кого	0	
есть	0	
опыт	0	
и	0	
желание	0	
ответить	0	
не	0	
искал	0	
что	0	
вы	0	
писали	0	
в	0	
других	0	
темах	0	
так	0	
удобнее	0	
и	0	
вся	0	
история	0	
болезни	0	
в	0	
одной	0	
иллюстрации	0	
а	0	
еще	0	
можно	0	
в	0	
поиске	0	
по	0	
темам	0	
посмотреть	0	
есть	0	
что	0	
похожее	0	
на	0	
ваш	0	
случай	0	
"		
"	0	
викторияя	0	
писал	0	
а	0	
29	0	
ноя	0	
2018	0	
0	0	
53	0	
украину	0	
сможете	0	
отправить	0	
в	0	
свете	0	
последних	0	
событий	0	
здравствуйте	0	
да	0	
доставляем	0	
в	0	
украину	0	
все	0	
подробности	0	
по	0	
электронной	0	
почте	0	
а	0	
лучше	0	
в	0	
вайбер	0	
или	0	
трелеграм	0	
"		
"	0	
гилев	0	
сказал	0	
а	0	
26	0	
8	0	
2008	0	
18	0	
12	0	
вы	0	
наблюдаетесь	0	
у	0	
врача	0	
или	0	
все	0	
изменения	0	
в	0	
лечения	0	
вы	0	
производите	0	
самовольно	0	
тест	0	
айзейнка	0	
не	0	
самый	0	
лучший	0	
способ	0	
оценки	0	
интеллекта	0	
да	0	
конечно	0	
наблюдаюсь	0	
у	0	
врача	0	
но	0	
он	0	
считает	0	
что	0	
надо	0	
феназепамом	0	
корректировать	0	
и	0	
дозу	0	
держать	0	
в	0	
районе	0	
3	0	
мг	0	
плюс	0	
подключить	0	
антидепрессанты	0	
наверно	0	
всё	0	
таки	0	
придёться	0	
потерпеть	0	
тахикардию	0	
ради	0	
результата	0	
а	0	
какой	0	
способ	0	
для	0	
определение	0	
интеллекта	0	
вы	0	
считаете	0	
предпочтительным	0	
"		
"	0	
цитата	0	
из	0	
этого	0	
следует	0	
что	0	
сероквель	0	
вполне	0	
заменим	0	
галоперидолом	0	
это	0	
совершенно	0	
разные	0	
препараты	0	
"		
"	0	
зафира	0	
сказал	0	
а	0	
здравствуйте	0	
а	0	
кто	0	
нибудь	0	
когда	0	
нибудь	0	
слышал	0	
о	0	
таких	0	
схемах	0	
как	0	
эглонил	0	
снижающие	0	
пролактин	0	
препараты	0	
случай	0	
когда	0	
другие	0	
нейролептики	0	
не	0	
подходят	0	
а	0	
эглонил	0	
провоцирует	0	
лактацию	0	
для	0	
коррекции	0	
гиперпролактинемии	0	
применяют	0	
в	0	
частности	0	
бромокриптин	0	
однако	0	
это	0	
не	0	
тот	0	
случай	0	
когда	0	
нужно	0	
заниматься	0	
самолечением	0	
"		
"	0	
препарат	0	
хорош	0	
для	0	
лечения	0	
отрых	0	
психозов	0	
с	0	
выраженой	0	
галюцинаторной	0	
симптоматикой	0	
а	0	
вот	0	
для	0	
лечения	0	
бредовых	0	
расстройств	0	
по	0	
моему	0	
не	0	
подходит	0	
так	0	
ли	0	
это	0	
"		
"	0	
ираида	0	
благодарю	0	
за	0	
ваш	0	
комментарий	0	
и	0	
благодарю	0	
вас	0	
за	0	
ваши	0	
сообщения	0	
на	0	
этом	0	
сайте	0	
почти	0	
год	0	
назад	0	
изучая	0	
плачевную	0	
статистику	0	
этого	0	
заболевания	0	
на	0	
просторах	0	
инета	0	
случайно	0	
увидела	0	
вашу	0	
историю	0	
и	0	
стала	0	
верить	0	
ценю	0	
ваши	0	
советы	0	
и	0	
отзывы	0	
благодарю	0	
что	0	
пишите	0	
и	0	
говорите	0	
и	0	
восхищаюсь	0	
что	0	
вы	0	
радуетесь	0	
жизни	0	
и	0	
полноценно	0	
живете	0	
при	0	
таких	0	
обстоятельствах	0	
как	0	
ваш	0	
муж	0	
он	0	
сейчас	0	
на	0	
какой	0	
хт	0	
взяла	0	
скайп	0	
приём	0	
у	0	
химиотерапевта	0	
ильинской	0	
больницы	0	
отаям	0	
давид	0	
павлович	0	
он	0	
сказал	0	
бестолково	0	
бороться	0	
с	0	
нейропатией	0	
что	0	
мол	0	
только	0	
обесболивающий	0	
эффект	0	
можно	0	
получить	0	
плюс	0	
немного	0	
ослабят	0	
ее	0	
занятия	0	
мелкой	0	
моторикой	0	
что	0	
химию	0	
надо	0	
менять	0	
срочно	0	
или	0	
гемцитабин	0	
моно	0	
что	0	
я	0	
читала	0	
не	0	
эффективно	0	
или	0	
что	0	
сейчас	0	
но	0	
без	0	
одного	0	
препарата	0	
хочется	0	
действующую	0	
хт	0	
оставить	0	
знаю	0	
она	0	
порой	0	
даёт	0	
хорошие	0	
результаты	0	
что	0	
до	0	
операции	0	
и	0	
до	0	
воздуха	0	
операцию	0	
очень	0	
хочется	0	
но	0	
сейчас	0	
метастазы	0	
в	0	
печени	0	
пока	0	
не	0	
будут	0	
делать	0	
но	0	
надо	0	
срочно	0	
переделывать	0	
операцию	0	
по	0	
выводу	0	
трубки	0	
из	0	
желчного	0	
сейчас	0	
вся	0	
желчь	0	
идёт	0	
наружу	0	
от	0	
этого	0	
плохо	0	
пища	0	
усваивается	0	
и	0	
обезвоживание	0	
егоров	0	
говорит	0	
нужно	0	
переделать	0	
на	0	
внутренне	0	
наружный	0	
доенаж	0	
его	0	
делают	0	
либо	0	
через	0	
желудок	0	
в	0	
нашем	0	
случае	0	
нельзя	0	
из	0	
за	0	
резекции	0	
по	0	
раку	0	
желудка	0	
либо	0	
через	0	
печень	0	
а	0	
там	0	
метастазы	0	
вот	0	
я	0	
и	0	
задумалась	0	
по	0	
поводу	0	
воздуха	0	
плюс	0	
противопоказания	0	
к	0	
операции	0	
метастазирование	0	
но	0	
егоров	0	
говорит	0	
делать	0	
мама	0	
пока	0	
отказывается	0	
а	0	
я	0	
изучаю	0	
вопрос	0	
ираида	0	
знаю	0	
вы	0	
капельницы	0	
мужу	0	
сами	0	
ставите	0	
вы	0	
медик	0	
не	0	
подскажите	0	
где	0	
б	0	
научиться	0	
хотела	0	
бы	0	
маме	0	
иметь	0	
возможность	0	
помогать	0	
и	0	
в	0	
домашних	0	
условиях	0	
"		
"	0	
спасибо	0	
большое	0	
елена	0	
за	0	
поддержку	0	
и	0	
что	0	
поделились	0	
своим	0	
опытом	0	
и	0	
советами	0	
на	0	
счёт	0	
гормонального	0	
препарата	0	
да	0	
думаю	0	
что	0	
назначат	0	
тамоксифен	0	
но	0	
меня	0	
больше	0	
волнует	0	
как	0	
он	0	
повлияет	0	
на	0	
гиперплазию	0	
эндометрия	0	
на	0	
счёт	0	
обследования	0	
реакцию	0	
fish	0	
не	0	
назначили	0	
почему	0	
то	0	
но	0	
я	0	
теперь	0	
уже	0	
знаю	0	
что	0	
мне	0	
она	0	
показана	0	
и	0	
буду	0	
делать	0	
а	0	
там	0	
дальше	0	
будет	0	
видно	0	
нужен	0	
ли	0	
мне	0	
этот	0	
герцептин	0	
знаю	0	
что	0	
он	0	
очень	0	
дорогой	0	
и	0	
вечно	0	
перебои	0	
с	0	
закупками	0	
но	0	
если	0	
он	0	
мне	0	
будет	0	
нужен	0	
буду	0	
ходить	0	
и	0	
добиваться	0	
желаю	0	
вам	0	
здоровья	0	
и	0	
чтобы	0	
эта	0	
болезнь	0	
больше	0	
не	0	
возвращалась	0	
"		
"	0	
semenov	0	
сказал	0	
а	0	
18	0	
мар	0	
2010	0	
1	0	
42	0	
пп	0	
фактор	0	
перенесённого	0	
в	0	
детстве	0	
менингита	0	
учитывался	0	
врачом	0	
при	0	
постановке	0	
диагноза	0	
об	0	
этом	0	
я	0	
ничего	0	
незнаю	0	
"		
"	0	
ираида68	0	
7	0	
октябрь	0	
2020	0	
22	0	
30	0	
писал	0	
не	0	
знаю	0	
я	0	
бы	0	
попробовала	0	
все	0	
индивидуально	0	
наб	0	
паклитаксел	0	
вообще	0	
ядреная	0	
штука	0	
а	0	
оксалиплатин	0	
из	0	
всего	0	
мужу	0	
легче	0	
всего	0	
заходит	0	
не	0	
угадаешь	0	
короче	0	
прикрытие	0	
детоксикация	0	
туда	0	
много	0	
всего	0	
входить	0	
может	0	
солевые	0	
растворы	0	
витамины	0	
гепатопротекторы	0	
кортикостероиды	0	
антигистамины	0	
возможно	0	
еще	0	
препараты	0	
для	0	
поддержки	0	
сердца	0	
бактериофаги	0	
это	0	
2	0	
4	0	
дня	0	
капельниц	0	
после	0	
химии	0	
я	0	
сама	0	
дома	0	
ставлю	0	
в	0	
порт	0	
что	0	
касается	0	
хосписа	0	
поразузнайте	0	
про	0	
те	0	
что	0	
ближе	0	
к	0	
вам	0	
просто	0	
придите	0	
и	0	
попросите	0	
консультацию	0	
по	0	
реабилитации	0	
после	0	
химии	0	
мы	0	
вот	0	
2	0	
раза	0	
в	0	
подольский	0	
хоспис	0	
паллиативный	0	
центр	0	
обращались	0	
очень	0	
помогли	0	
муж	0	
туда	0	
ложился	0	
2	0	
раза	0	
он	0	
частный	0	
но	0	
сейчас	0	
они	0	
вроде	0	
в	0	
систему	0	
омс	0	
вошли	0	
я	0	
их	0	
в	0	
подмосковной	0	
территориальной	0	
программе	0	
обнаружила	0	
но	0	
что	0	
то	0	
слишком	0	
тяжко	0	
у	0	
вас	0	
заходит	0	
может	0	
все	0	
таки	0	
оксалиплатин	0	
попробовать	0	
хотя	0	
бы	0	
в	0	
монорежиме	0	
почему	0	
врачи	0	
уверены	0	
что	0	
гемзар	0	
прямо	0	
такой	0	
легкий	0	
непонятно	0	
все	0	
индивидуально	0	
очень	0	
ираида	0	
спасибо	0	
вам	0	
за	0	
ответ	0	
большое	0	
подскажите	0	
пожалуйста	0	
еще	0	
про	0	
детоксикацию	0	
как	0	
и	0	
кто	0	
вам	0	
ее	0	
назначал	0	
или	0	
вы	0	
сама	0	
врач	0	
я	0	
вчера	0	
бегала	0	
с	0	
этим	0	
вопросом	0	
и	0	
к	0	
нашему	0	
онкологу	0	
и	0	
зашла	0	
в	0	
дневной	0	
стационар	0	
где	0	
химию	0	
делаем	0	
и	0	
ответ	0	
один	0	
пейте	0	
больше	0	
воды	0	
и	0	
больше	0	
ничего	0	
не	0	
надо	0	
понятно	0	
что	0	
детоксикация	0	
в	0	
омс	0	
не	0	
входит	0	
но	0	
кто	0	
ее	0	
назначить	0	
может	0	
я	0	
не	0	
пойму	0	
и	0	
куда	0	
обратится	0	
и	0	
какие	0	
именно	0	
поддерживающие	0	
препараты	0	
нужны	0	
и	0	
для	0	
каких	0	
органов	0	
ведь	0	
кроме	0	
крови	0	
на	0	
лейкоциты	0	
и	0	
тромбоциты	0	
с	0	
гемоглобином	0	
мы	0	
ни	0	
на	0	
что	0	
ничего	0	
не	0	
сдавали	0	
и	0	
не	0	
назначали	0	
пока	0	
а	0	
маме	0	
до	0	
сих	0	
пор	0	
плохо	0	
влежку	0	
хотя	0	
после	0	
первой	0	
химии	0	
мы	0	
к	0	
субботе	0	
уже	0	
огурцом	0	
были	0	
а	0	
сейчас	0	
еще	0	
37	0	
5	0	
с	0	
утра	0	
вчера	0	
38	0	
6	0	
вечером	0	
не	0	
ест	0	
неделю	0	
всю	0	
практически	0	
три	0	
ложки	0	
каши	0	
и	0	
йогурт	0	
с	0	
утра	0	
и	0	
все	0	
на	0	
остальное	0	
только	0	
спрошу	0	
сразу	0	
рвотный	0	
позыв	0	
иногда	0	
и	0	
рвота	0	
уже	0	
и	0	
спрашивать	0	
про	0	
еду	0	
боюсь	0	
как	0	
слепой	0	
котенок	0	
незнаю	0	
к	0	
кому	0	
обратится	0	
за	0	
помощью	0	
скорую	0	
вызвать	0	
страшно	0	
про	0	
назначения	0	
лекарств	0	
я	0	
даже	0	
незнаю	0	
почему	0	
они	0	
так	0	
решили	0	
главное	0	
в	0	
центре	0	
логинова	0	
нам	0	
же	0	
когда	0	
отменили	0	
паклитаксел	0	
и	0	
оставили	0	
один	0	
гемзар	0	
а	0	
на	0	
следующий	0	
день	0	
позвонили	0	
оттуда	0	
и	0	
сказали	0	
приехать	0	
новую	0	
выписку	0	
получить	0	
что	0	
они	0	
решили	0	
что	0	
от	0	
одного	0	
гемзара	0	
толку	0	
мало	0	
и	0	
выписали	0	
оксалиплатин	0	
с	0	
капецитабином	0	
